         Index            Ts             t            HF        Weight            RH            Tr
             0   2.16584e+01   0.00000e+00  -1.25838e+01   1.95387e+01   1.24000e+01   1.80000e+01
             1   2.16474e+01   1.00000e+00  -1.25744e+01   1.95371e+01   1.24000e+01   1.80000e+01
             2   2.16277e+01   2.00000e+00  -1.25676e+01   1.95355e+01   1.23000e+01   1.80000e+01
             3   2.16225e+01   3.00000e+00  -1.25614e+01   1.95338e+01   1.22000e+01   1.80000e+01
             4   2.16075e+01   4.00000e+00  -1.25515e+01   1.95315e+01   1.21000e+01   1.80000e+01
             5   2.15948e+01   5.00000e+00  -1.25452e+01   1.95294e+01   1.21000e+01   1.80000e+01
             6   2.15927e+01   6.00000e+00  -1.25394e+01   1.95274e+01   1.21000e+01   1.80000e+01
             7   2.15983e+01   7.00000e+00  -1.25343e+01   1.95253e+01   1.20000e+01   1.80000e+01
             8   2.15926e+01   8.00000e+00  -1.25270e+01   1.95232e+01   1.20000e+01   1.80000e+01
             9   2.15733e+01   9.00000e+00  -1.25198e+01   1.95211e+01   1.20000e+01   1.80000e+01
            10   2.15647e+01   1.00000e+01  -1.25126e+01   1.95190e+01   1.20000e+01   1.80000e+01
            11   2.15667e+01   1.10000e+01  -1.25073e+01   1.95168e+01   1.20000e+01   1.80000e+01
            12   2.15421e+01   1.20000e+01  -1.25023e+01   1.95147e+01   1.19000e+01   1.80000e+01
            13   2.15349e+01   1.30000e+01  -1.24965e+01   1.95125e+01   1.19000e+01   1.80000e+01
            14   2.15414e+01   1.40000e+01  -1.24903e+01   1.95104e+01   1.19000e+01   1.80000e+01
            15   2.15359e+01   1.50000e+01  -1.24835e+01   1.95083e+01   1.18000e+01   1.80000e+01
            16   2.15011e+01   1.60000e+01  -1.24768e+01   1.95062e+01   1.18000e+01   1.80000e+01
            17   2.15016e+01   1.70000e+01  -1.24705e+01   1.95041e+01   1.17000e+01   1.80000e+01
            18   2.14909e+01   1.80000e+01  -1.24645e+01   1.95021e+01   1.17000e+01   1.80000e+01
            19   2.14818e+01   1.90000e+01  -1.24589e+01   1.95000e+01   1.17000e+01   1.80000e+01
            20   2.14752e+01   2.00000e+01  -1.24559e+01   1.94980e+01   1.17000e+01   1.80000e+01
            21   2.14829e+01   2.10000e+01  -1.24518e+01   1.94959e+01   1.17000e+01   1.80000e+01
            22   2.14501e+01   2.20000e+01  -1.24463e+01   1.94938e+01   1.16000e+01   1.80000e+01
            23   2.14716e+01   2.30000e+01  -1.24401e+01   1.94917e+01   1.15000e+01   1.80000e+01
            24   2.14336e+01   2.40000e+01  -1.24324e+01   1.94895e+01   1.15000e+01   1.80000e+01
            25   2.14334e+01   2.50000e+01  -1.24255e+01   1.94875e+01   1.15000e+01   1.80000e+01
            26   2.14433e+01   2.60000e+01  -1.24204e+01   1.94855e+01   1.14000e+01   1.80000e+01
            27   2.14402e+01   2.70000e+01  -1.24163e+01   1.94835e+01   1.14000e+01   1.80000e+01
            28   2.14093e+01   2.80000e+01  -1.24126e+01   1.94816e+01   1.14000e+01   1.80000e+01
            29   2.14184e+01   2.90000e+01  -1.24082e+01   1.94797e+01   1.14000e+01   1.80000e+01
            30   2.14036e+01   3.00000e+01  -1.24033e+01   1.94779e+01   1.13000e+01   1.80000e+01
            31   2.13956e+01   3.10000e+01  -1.23968e+01   1.94761e+01   1.13000e+01   1.80000e+01
            32   2.13935e+01   3.20000e+01  -1.23902e+01   1.94741e+01   1.13000e+01   1.80000e+01
            33   2.13848e+01   3.30000e+01  -1.23846e+01   1.94722e+01   1.13000e+01   1.80000e+01
            34   2.13790e+01   3.40000e+01  -1.23781e+01   1.94701e+01   1.13000e+01   1.80000e+01
            35   2.13694e+01   3.50000e+01  -1.23722e+01   1.94680e+01   1.13000e+01   1.80000e+01
            36   2.13681e+01   3.60000e+01  -1.23702e+01   1.94656e+01   1.12000e+01   1.80000e+01
            37   2.13578e+01   3.70000e+01  -1.23654e+01   1.94634e+01   1.12000e+01   1.80000e+01
            38   2.13374e+01   3.80000e+01  -1.23606e+01   1.94611e+01   1.11000e+01   1.80000e+01
            39   2.13372e+01   3.90000e+01  -1.23556e+01   1.94589e+01   1.11000e+01   1.80000e+01
            40   2.13073e+01   4.00000e+01  -1.23479e+01   1.94567e+01   1.11000e+01   1.80000e+01
            41   2.13166e+01   4.10000e+01  -1.23424e+01   1.94546e+01   1.11000e+01   1.80000e+01
            42   2.13170e+01   4.20000e+01  -1.23374e+01   1.94526e+01   1.11000e+01   1.80000e+01
            43   2.13064e+01   4.30000e+01  -1.23316e+01   1.94505e+01   1.10000e+01   1.80000e+01
            44   2.12792e+01   4.40000e+01  -1.23263e+01   1.94488e+01   1.10000e+01   1.80000e+01
            45   2.12856e+01   4.50000e+01  -1.23199e+01   1.94469e+01   1.10000e+01   1.80000e+01
            46   2.12815e+01   4.60000e+01  -1.23131e+01   1.94450e+01   1.09000e+01   1.80000e+01
            47   2.12613e+01   4.70000e+01  -1.23071e+01   1.94432e+01   1.09000e+01   1.80000e+01
            48   2.12447e+01   4.80000e+01  -1.23014e+01   1.94413e+01   1.09000e+01   1.80000e+01
            49   2.12462e+01   4.90000e+01  -1.22963e+01   1.94394e+01   1.09000e+01   1.80000e+01
            50   2.12387e+01   5.00000e+01  -1.22909e+01   1.94376e+01   1.09000e+01   1.80000e+01
            51   2.12497e+01   5.10000e+01  -1.22843e+01   1.94357e+01   1.08000e+01   1.80000e+01
            52   2.12425e+01   5.20000e+01  -1.22773e+01   1.94337e+01   1.08000e+01   1.80000e+01
            53   2.12194e+01   5.30000e+01  -1.22715e+01   1.94316e+01   1.08000e+01   1.80000e+01
            54   2.12126e+01   5.40000e+01  -1.22646e+01   1.94296e+01   1.07000e+01   1.80000e+01
            55   2.12176e+01   5.50000e+01  -1.22583e+01   1.94275e+01   1.07000e+01   1.80000e+01
            56   2.11980e+01   5.60000e+01  -1.22566e+01   1.94253e+01   1.07000e+01   1.80000e+01
            57   2.11974e+01   5.70000e+01  -1.22535e+01   1.94232e+01   1.07000e+01   1.80000e+01
            58   2.11884e+01   5.80000e+01  -1.22503e+01   1.94212e+01   1.06000e+01   1.80000e+01
            59   2.11834e+01   5.90000e+01  -1.22471e+01   1.94193e+01   1.06000e+01   1.80000e+01
            60   2.11741e+01   6.00000e+01  -1.22408e+01   1.94174e+01   1.06000e+01   1.80000e+01
            61   2.11523e+01   6.10000e+01  -1.22363e+01   1.94155e+01   1.06000e+01   1.80000e+01
            62   2.11570e+01   6.20000e+01  -1.22328e+01   1.94136e+01   1.06000e+01   1.80000e+01
            63   2.11420e+01   6.30000e+01  -1.22290e+01   1.94117e+01   1.05000e+01   1.80000e+01
            64   2.11548e+01   6.40000e+01  -1.22260e+01   1.94099e+01   1.05000e+01   1.80000e+01
            65   2.11365e+01   6.50000e+01  -1.22216e+01   1.94081e+01   1.05000e+01   1.80000e+01
            66   2.11257e+01   6.60000e+01  -1.22169e+01   1.94063e+01   1.05000e+01   1.80000e+01
            67   2.11133e+01   6.70000e+01  -1.22125e+01   1.94044e+01   1.05000e+01   1.80000e+01
            68   2.11177e+01   6.80000e+01  -1.22089e+01   1.94026e+01   1.04000e+01   1.80000e+01
            69   2.10974e+01   6.90000e+01  -1.22056e+01   1.94007e+01   1.04000e+01   1.80000e+01
            70   2.10932e+01   7.00000e+01  -1.22016e+01   1.93989e+01   1.04000e+01   1.80000e+01
            71   2.10708e+01   7.10000e+01  -1.21968e+01   1.93970e+01   1.04000e+01   1.80000e+01
            72   2.10737e+01   7.20000e+01  -1.21895e+01   1.93952e+01   1.04000e+01   1.80000e+01
            73   2.10741e+01   7.30000e+01  -1.21836e+01   1.93933e+01   1.04000e+01   1.80000e+01
            74   2.10634e+01   7.40000e+01  -1.21776e+01   1.93914e+01   1.03000e+01   1.80000e+01
            75   2.10471e+01   7.50000e+01  -1.21720e+01   1.93896e+01   1.03000e+01   1.80000e+01
            76   2.10519e+01   7.60000e+01  -1.21682e+01   1.93877e+01   1.03000e+01   1.80000e+01
            77   2.10179e+01   7.70000e+01  -1.21636e+01   1.93858e+01   1.03000e+01   1.80000e+01
            78   2.10290e+01   7.80000e+01  -1.21581e+01   1.93839e+01   1.02000e+01   1.80000e+01
            79   2.10232e+01   7.90000e+01  -1.21527e+01   1.93820e+01   1.02000e+01   1.80000e+01
            80   2.10378e+01   8.00000e+01  -1.21447e+01   1.93801e+01   1.02000e+01   1.80000e+01
            81   2.10178e+01   8.10000e+01  -1.21402e+01   1.93782e+01   1.02000e+01   1.80000e+01
            82   2.10345e+01   8.20000e+01  -1.21356e+01   1.93763e+01   1.02000e+01   1.80000e+01
            83   2.09891e+01   8.30000e+01  -1.21300e+01   1.93744e+01   1.02000e+01   1.80000e+01
            84   2.09832e+01   8.40000e+01  -1.21275e+01   1.93727e+01   1.02000e+01   1.80000e+01
            85   2.09890e+01   8.50000e+01  -1.21231e+01   1.93709e+01   1.01000e+01   1.80000e+01
            86   2.09838e+01   8.60000e+01  -1.21179e+01   1.93691e+01   1.01000e+01   1.80000e+01
            87   2.09893e+01   8.70000e+01  -1.21133e+01   1.93673e+01   1.01000e+01   1.80000e+01
            88   2.09668e+01   8.80000e+01  -1.21083e+01   1.93655e+01   1.00000e+01   1.80000e+01
            89   2.09689e+01   8.90000e+01  -1.21028e+01   1.93637e+01   1.00000e+01   1.80000e+01
            90   2.09676e+01   9.00000e+01  -1.20975e+01   1.93619e+01   1.00000e+01   1.80000e+01
            91   2.09537e+01   9.10000e+01  -1.20921e+01   1.93601e+01   1.00000e+01   1.80000e+01
            92   2.09478e+01   9.20000e+01  -1.20852e+01   1.93583e+01   1.00000e+01   1.80000e+01
            93   2.09353e+01   9.30000e+01  -1.20803e+01   1.93565e+01   1.00000e+01   1.80000e+01
            94   2.09221e+01   9.40000e+01  -1.20745e+01   1.93548e+01   9.90000e+00   1.80000e+01
            95   2.09313e+01   9.50000e+01  -1.20686e+01   1.93530e+01   9.90000e+00   1.80000e+01
            96   2.09141e+01   9.60000e+01  -1.20627e+01   1.93512e+01   9.90000e+00   1.80000e+01
            97   2.09007e+01   9.70000e+01  -1.20574e+01   1.93494e+01   9.90000e+00   1.80000e+01
            98   2.08982e+01   9.80000e+01  -1.20523e+01   1.93476e+01   9.90000e+00   1.80000e+01
            99   2.09019e+01   9.90000e+01  -1.20471e+01   1.93459e+01   9.90000e+00   1.80000e+01
           100   2.09003e+01   1.00000e+02  -1.20422e+01   1.93441e+01   9.80000e+00   1.80000e+01
           101   2.08835e+01   1.01000e+02  -1.20370e+01   1.93423e+01   9.80000e+00   1.80000e+01
           102   2.08742e+01   1.02000e+02  -1.20309e+01   1.93406e+01   9.80000e+00   1.80000e+01
           103   2.08690e+01   1.03000e+02  -1.20245e+01   1.93389e+01   9.80000e+00   1.80000e+01
           104   2.08571e+01   1.04000e+02  -1.20173e+01   1.93371e+01   9.80000e+00   1.80000e+01
           105   2.08581e+01   1.05000e+02  -1.20106e+01   1.93353e+01   9.70000e+00   1.80000e+01
           106   2.08710e+01   1.06000e+02  -1.20045e+01   1.93336e+01   9.70000e+00   1.80000e+01
           107   2.08522e+01   1.07000e+02  -1.19986e+01   1.93319e+01   9.70000e+00   1.80000e+01
           108   2.08586e+01   1.08000e+02  -1.19933e+01   1.93301e+01   9.70000e+00   1.80000e+01
           109   2.08378e+01   1.09000e+02  -1.19870e+01   1.93283e+01   9.70000e+00   1.80000e+01
           110   2.08313e+01   1.10000e+02  -1.19814e+01   1.93266e+01   9.70000e+00   1.80000e+01
           111   2.08391e+01   1.11000e+02  -1.19752e+01   1.93249e+01   9.60000e+00   1.80000e+01
           112   2.08392e+01   1.12000e+02  -1.19700e+01   1.93231e+01   9.60000e+00   1.80000e+01
           113   2.08256e+01   1.13000e+02  -1.19664e+01   1.93213e+01   9.60000e+00   1.80000e+01
           114   2.08235e+01   1.14000e+02  -1.19629e+01   1.93196e+01   9.60000e+00   1.80000e+01
           115   2.08305e+01   1.15000e+02  -1.19592e+01   1.93179e+01   9.60000e+00   1.80000e+01
           116   2.08054e+01   1.16000e+02  -1.19567e+01   1.93161e+01   9.60000e+00   1.80000e+01
           117   2.08058e+01   1.17000e+02  -1.19530e+01   1.93144e+01   9.50000e+00   1.80000e+01
           118   2.08064e+01   1.18000e+02  -1.19496e+01   1.93127e+01   9.50000e+00   1.80000e+01
           119   2.07960e+01   1.19000e+02  -1.19461e+01   1.93110e+01   9.50000e+00   1.80000e+01
           120   2.07822e+01   1.20000e+02  -1.19424e+01   1.93093e+01   9.50000e+00   1.80000e+01
           121   2.07778e+01   1.21000e+02  -1.19366e+01   1.93077e+01   9.50000e+00   1.80000e+01
           122   2.07665e+01   1.22000e+02  -1.19311e+01   1.93060e+01   9.50000e+00   1.80000e+01
           123   2.07631e+01   1.23000e+02  -1.19262e+01   1.93042e+01   9.50000e+00   1.80000e+01
           124   2.07614e+01   1.24000e+02  -1.19199e+01   1.93026e+01   9.40000e+00   1.80000e+01
           125   2.07544e+01   1.25000e+02  -1.19150e+01   1.93009e+01   9.40000e+00   1.80000e+01
           126   2.07446e+01   1.26000e+02  -1.19098e+01   1.92991e+01   9.40000e+00   1.80000e+01
           127   2.07613e+01   1.27000e+02  -1.19045e+01   1.92975e+01   9.40000e+00   1.80000e+01
           128   2.07400e+01   1.28000e+02  -1.18977e+01   1.92958e+01   9.40000e+00   1.80000e+01
           129   2.07261e+01   1.29000e+02  -1.18926e+01   1.92941e+01   9.40000e+00   1.80000e+01
           130   2.07607e+01   1.30000e+02  -1.18866e+01   1.92924e+01   9.40000e+00   1.80000e+01
           131   2.07447e+01   1.31000e+02  -1.18801e+01   1.92907e+01   9.30000e+00   1.80000e+01
           132   2.07382e+01   1.32000e+02  -1.18769e+01   1.92890e+01   9.30000e+00   1.80000e+01
           133   2.07211e+01   1.33000e+02  -1.18712e+01   1.92873e+01   9.30000e+00   1.80000e+01
           134   2.07271e+01   1.34000e+02  -1.18659e+01   1.92857e+01   9.30000e+00   1.80000e+01
           135   2.07195e+01   1.35000e+02  -1.18606e+01   1.92840e+01   9.30000e+00   1.80000e+01
           136   2.07065e+01   1.36000e+02  -1.18551e+01   1.92823e+01   9.20000e+00   1.80000e+01
           137   2.07076e+01   1.37000e+02  -1.18496e+01   1.92807e+01   9.20000e+00   1.80000e+01
           138   2.06980e+01   1.38000e+02  -1.18435e+01   1.92790e+01   9.20000e+00   1.80000e+01
           139   2.07089e+01   1.39000e+02  -1.18384e+01   1.92773e+01   9.20000e+00   1.80000e+01
           140   2.06862e+01   1.40000e+02  -1.18315e+01   1.92757e+01   9.20000e+00   1.80000e+01
           141   2.06937e+01   1.41000e+02  -1.18255e+01   1.92741e+01   9.20000e+00   1.80000e+01
           142   2.06993e+01   1.42000e+02  -1.18207e+01   1.92725e+01   9.20000e+00   1.80000e+01
           143   2.06859e+01   1.43000e+02  -1.18155e+01   1.92708e+01   9.20000e+00   1.80000e+01
           144   2.06848e+01   1.44000e+02  -1.18133e+01   1.92691e+01   9.10000e+00   1.80000e+01
           145   2.06746e+01   1.45000e+02  -1.18094e+01   1.92675e+01   9.10000e+00   1.80000e+01
           146   2.06782e+01   1.46000e+02  -1.18044e+01   1.92658e+01   9.10000e+00   1.80000e+01
           147   2.06745e+01   1.47000e+02  -1.17996e+01   1.92642e+01   9.10000e+00   1.80000e+01
           148   2.06640e+01   1.48000e+02  -1.17961e+01   1.92625e+01   9.10000e+00   1.80000e+01
           149   2.06466e+01   1.49000e+02  -1.17924e+01   1.92609e+01   9.10000e+00   1.80000e+01
           150   2.06537e+01   1.50000e+02  -1.17891e+01   1.92592e+01   9.10000e+00   1.80000e+01
           151   2.06339e+01   1.51000e+02  -1.17862e+01   1.92576e+01   9.10000e+00   1.80000e+01
           152   2.06441e+01   1.52000e+02  -1.17816e+01   1.92560e+01   9.00000e+00   1.80000e+01
           153   2.06396e+01   1.53000e+02  -1.17767e+01   1.92544e+01   9.00000e+00   1.80000e+01
           154   2.06471e+01   1.54000e+02  -1.17723e+01   1.92528e+01   9.00000e+00   1.80000e+01
           155   2.06384e+01   1.55000e+02  -1.17684e+01   1.92512e+01   9.00000e+00   1.80000e+01
           156   2.06265e+01   1.56000e+02  -1.17641e+01   1.92496e+01   9.00000e+00   1.80000e+01
           157   2.06413e+01   1.57000e+02  -1.17598e+01   1.92480e+01   9.00000e+00   1.80000e+01
           158   2.06241e+01   1.58000e+02  -1.17558e+01   1.92464e+01   9.00000e+00   1.80000e+01
           159   2.06204e+01   1.59000e+02  -1.17523e+01   1.92448e+01   9.00000e+00   1.80000e+01
           160   2.06271e+01   1.60000e+02  -1.17481e+01   1.92432e+01   9.00000e+00   1.80000e+01
           161   2.06263e+01   1.61000e+02  -1.17443e+01   1.92416e+01   8.90000e+00   1.80000e+01
           162   2.06074e+01   1.62000e+02  -1.17401e+01   1.92400e+01   8.90000e+00   1.80000e+01
           163   2.06126e+01   1.63000e+02  -1.17356e+01   1.92384e+01   8.90000e+00   1.80000e+01
           164   2.06038e+01   1.64000e+02  -1.17324e+01   1.92369e+01   8.90000e+00   1.80000e+01
           165   2.05974e+01   1.65000e+02  -1.17282e+01   1.92353e+01   8.90000e+00   1.80000e+01
           166   2.06077e+01   1.66000e+02  -1.17240e+01   1.92337e+01   8.90000e+00   1.80000e+01
           167   2.05995e+01   1.67000e+02  -1.17203e+01   1.92322e+01   8.90000e+00   1.80000e+01
           168   2.06074e+01   1.68000e+02  -1.17170e+01   1.92306e+01   8.80000e+00   1.80000e+01
           169   2.06028e+01   1.69000e+02  -1.17133e+01   1.92290e+01   8.80000e+00   1.80000e+01
           170   2.06204e+01   1.70000e+02  -1.17091e+01   1.92274e+01   8.80000e+00   1.80000e+01
           171   2.05843e+01   1.71000e+02  -1.17059e+01   1.92259e+01   8.80000e+00   1.80000e+01
           172   2.05761e+01   1.72000e+02  -1.17001e+01   1.92243e+01   8.80000e+00   1.80000e+01
           173   2.05903e+01   1.73000e+02  -1.16947e+01   1.92228e+01   8.80000e+00   1.80000e+01
           174   2.05833e+01   1.74000e+02  -1.16905e+01   1.92212e+01   8.80000e+00   1.80000e+01
           175   2.05821e+01   1.75000e+02  -1.16869e+01   1.92197e+01   8.80000e+00   1.80000e+01
           176   2.05641e+01   1.76000e+02  -1.16840e+01   1.92181e+01   8.80000e+00   1.80000e+01
           177   2.05722e+01   1.77000e+02  -1.16800e+01   1.92165e+01   8.70000e+00   1.80000e+01
           178   2.05525e+01   1.78000e+02  -1.16750e+01   1.92150e+01   8.70000e+00   1.80000e+01
           179   2.05550e+01   1.79000e+02  -1.16698e+01   1.92134e+01   8.70000e+00   1.80000e+01
           180   2.05697e+01   1.80000e+02  -1.16655e+01   1.92119e+01   8.70000e+00   1.80000e+01
           181   2.05591e+01   1.81000e+02  -1.16615e+01   1.92103e+01   8.70000e+00   1.80000e+01
           182   2.05685e+01   1.82000e+02  -1.16572e+01   1.92088e+01   8.70000e+00   1.80000e+01
           183   2.05401e+01   1.83000e+02  -1.16529e+01   1.92073e+01   8.70000e+00   1.80000e+01
           184   2.05635e+01   1.84000e+02  -1.16494e+01   1.92058e+01   8.70000e+00   1.80000e+01
           185   2.05400e+01   1.85000e+02  -1.16450e+01   1.92043e+01   8.70000e+00   1.80000e+01
           186   2.05577e+01   1.86000e+02  -1.16401e+01   1.92028e+01   8.70000e+00   1.80000e+01
           187   2.05601e+01   1.87000e+02  -1.16349e+01   1.92013e+01   8.70000e+00   1.80000e+01
           188   2.05455e+01   1.88000e+02  -1.16276e+01   1.91998e+01   8.60000e+00   1.80000e+01
           189   2.05486e+01   1.89000e+02  -1.16215e+01   1.91983e+01   8.60000e+00   1.80000e+01
           190   2.05716e+01   1.90000e+02  -1.16167e+01   1.91968e+01   8.60000e+00   1.80000e+01
           191   2.05459e+01   1.91000e+02  -1.16130e+01   1.91952e+01   8.60000e+00   1.80000e+01
           192   2.05448e+01   1.92000e+02  -1.16070e+01   1.91937e+01   8.60000e+00   1.80000e+01
           193   2.05534e+01   1.93000e+02  -1.16015e+01   1.91921e+01   8.60000e+00   1.80000e+01
           194   2.05556e+01   1.94000e+02  -1.15973e+01   1.91906e+01   8.60000e+00   1.80000e+01
           195   2.05556e+01   1.95000e+02  -1.15939e+01   1.91890e+01   8.60000e+00   1.80000e+01
           196   2.05732e+01   1.96000e+02  -1.15872e+01   1.91874e+01   8.50000e+00   1.80000e+01
           197   2.05605e+01   1.97000e+02  -1.15830e+01   1.91859e+01   8.50000e+00   1.80000e+01
           198   2.05466e+01   1.98000e+02  -1.15797e+01   1.91843e+01   8.50000e+00   1.80000e+01
           199   2.05390e+01   1.99000e+02  -1.15760e+01   1.91828e+01   8.50000e+00   1.80000e+01
           200   2.05452e+01   2.00000e+02  -1.15756e+01   1.91813e+01   8.50000e+00   1.80000e+01
           201   2.05316e+01   2.01000e+02  -1.15723e+01   1.91798e+01   8.50000e+00   1.80000e+01
           202   2.05407e+01   2.02000e+02  -1.15677e+01   1.91782e+01   8.50000e+00   1.80000e+01
           203   2.05248e+01   2.03000e+02  -1.15619e+01   1.91768e+01   8.50000e+00   1.80000e+01
           204   2.05455e+01   2.04000e+02  -1.15568e+01   1.91752e+01   8.50000e+00   1.80000e+01
           205   2.05327e+01   2.05000e+02  -1.15517e+01   1.91737e+01   8.40000e+00   1.80000e+01
           206   2.05408e+01   2.06000e+02  -1.15469e+01   1.91722e+01   8.40000e+00   1.80000e+01
           207   2.05256e+01   2.07000e+02  -1.15426e+01   1.91707e+01   8.40000e+00   1.80000e+01
           208   2.05238e+01   2.08000e+02  -1.15353e+01   1.91692e+01   8.40000e+00   1.80000e+01
           209   2.05227e+01   2.09000e+02  -1.15313e+01   1.91678e+01   8.40000e+00   1.80000e+01
           210   2.05102e+01   2.10000e+02  -1.15276e+01   1.91663e+01   8.40000e+00   1.80000e+01
           211   2.05319e+01   2.11000e+02  -1.15236e+01   1.91649e+01   8.40000e+00   1.80000e+01
           212   2.05257e+01   2.12000e+02  -1.15194e+01   1.91635e+01   8.30000e+00   1.80000e+01
           213   2.05342e+01   2.13000e+02  -1.15162e+01   1.91621e+01   8.30000e+00   1.80000e+01
           214   2.05271e+01   2.14000e+02  -1.15127e+01   1.91607e+01   8.30000e+00   1.80000e+01
           215   2.05273e+01   2.15000e+02  -1.15096e+01   1.91593e+01   8.30000e+00   1.80000e+01
           216   2.05230e+01   2.16000e+02  -1.15094e+01   1.91579e+01   8.30000e+00   1.80000e+01
           217   2.05268e+01   2.17000e+02  -1.15067e+01   1.91565e+01   8.30000e+00   1.80000e+01
           218   2.05305e+01   2.18000e+02  -1.15029e+01   1.91551e+01   8.30000e+00   1.80000e+01
           219   2.05292e+01   2.19000e+02  -1.15000e+01   1.91537e+01   8.30000e+00   1.80000e+01
           220   2.05200e+01   2.20000e+02  -1.14971e+01   1.91522e+01   8.30000e+00   1.80000e+01
           221   2.05268e+01   2.21000e+02  -1.14940e+01   1.91507e+01   8.30000e+00   1.80000e+01
           222   2.05209e+01   2.22000e+02  -1.14906e+01   1.91492e+01   8.30000e+00   1.80000e+01
           223   2.05124e+01   2.23000e+02  -1.14867e+01   1.91477e+01   8.30000e+00   1.80000e+01
           224   2.05227e+01   2.24000e+02  -1.14817e+01   1.91462e+01   8.30000e+00   1.80000e+01
           225   2.05270e+01   2.25000e+02  -1.14787e+01   1.91447e+01   8.20000e+00   1.80000e+01
           226   2.05200e+01   2.26000e+02  -1.14757e+01   1.91432e+01   8.20000e+00   1.80000e+01
           227   2.05203e+01   2.27000e+02  -1.14725e+01   1.91417e+01   8.20000e+00   1.80000e+01
           228   2.05294e+01   2.28000e+02  -1.14691e+01   1.91402e+01   8.20000e+00   1.80000e+01
           229   2.05162e+01   2.29000e+02  -1.14655e+01   1.91387e+01   8.20000e+00   1.80000e+01
           230   2.05279e+01   2.30000e+02  -1.14616e+01   1.91372e+01   8.20000e+00   1.80000e+01
           231   2.05230e+01   2.31000e+02  -1.14569e+01   1.91357e+01   8.20000e+00   1.80000e+01
           232   2.05249e+01   2.32000e+02  -1.14535e+01   1.91343e+01   8.20000e+00   1.80000e+01
           233   2.05272e+01   2.33000e+02  -1.14502e+01   1.91329e+01   8.20000e+00   1.80000e+01
           234   2.05223e+01   2.34000e+02  -1.14474e+01   1.91314e+01   8.20000e+00   1.80000e+01
           235   2.05199e+01   2.35000e+02  -1.14457e+01   1.91300e+01   8.10000e+00   1.80000e+01
           236   2.05065e+01   2.36000e+02  -1.14417e+01   1.91286e+01   8.10000e+00   1.80000e+01
           237   2.05172e+01   2.37000e+02  -1.14381e+01   1.91271e+01   8.10000e+00   1.80000e+01
           238   2.05257e+01   2.38000e+02  -1.14352e+01   1.91257e+01   8.10000e+00   1.80000e+01
           239   2.05183e+01   2.39000e+02  -1.14324e+01   1.91242e+01   8.10000e+00   1.80000e+01
           240   2.05098e+01   2.40000e+02  -1.14296e+01   1.91228e+01   8.10000e+00   1.80000e+01
           241   2.05133e+01   2.41000e+02  -1.14250e+01   1.91213e+01   8.10000e+00   1.80000e+01
           242   2.05087e+01   2.42000e+02  -1.14202e+01   1.91199e+01   8.10000e+00   1.80000e+01
           243   2.05179e+01   2.43000e+02  -1.14158e+01   1.91185e+01   8.10000e+00   1.80000e+01
           244   2.05046e+01   2.44000e+02  -1.14133e+01   1.91171e+01   8.10000e+00   1.80000e+01
           245   2.05217e+01   2.45000e+02  -1.14098e+01   1.91157e+01   8.10000e+00   1.80000e+01
           246   2.05079e+01   2.46000e+02  -1.14048e+01   1.91144e+01   8.00000e+00   1.80000e+01
           247   2.04906e+01   2.47000e+02  -1.13994e+01   1.91129e+01   8.00000e+00   1.80000e+01
           248   2.04987e+01   2.48000e+02  -1.13945e+01   1.91116e+01   8.00000e+00   1.80000e+01
           249   2.04931e+01   2.49000e+02  -1.13902e+01   1.91102e+01   8.00000e+00   1.80000e+01
           250   2.05011e+01   2.50000e+02  -1.13863e+01   1.91088e+01   8.00000e+00   1.80000e+01
           251   2.04948e+01   2.51000e+02  -1.13820e+01   1.91074e+01   8.00000e+00   1.80000e+01
           252   2.05149e+01   2.52000e+02  -1.13791e+01   1.91060e+01   8.00000e+00   1.80000e+01
           253   2.05030e+01   2.53000e+02  -1.13758e+01   1.91046e+01   8.00000e+00   1.80000e+01
           254   2.05177e+01   2.54000e+02  -1.13718e+01   1.91031e+01   8.00000e+00   1.80000e+01
           255   2.05063e+01   2.55000e+02  -1.13685e+01   1.91017e+01   8.00000e+00   1.80000e+01
           256   2.05120e+01   2.56000e+02  -1.13633e+01   1.91003e+01   8.00000e+00   1.80000e+01
           257   2.05015e+01   2.57000e+02  -1.13590e+01   1.90988e+01   8.00000e+00   1.80000e+01
           258   2.04977e+01   2.58000e+02  -1.13551e+01   1.90974e+01   7.90000e+00   1.80000e+01
           259   2.05054e+01   2.59000e+02  -1.13508e+01   1.90961e+01   7.90000e+00   1.80000e+01
           260   2.05235e+01   2.60000e+02  -1.13455e+01   1.90947e+01   7.90000e+00   1.80000e+01
           261   2.05025e+01   2.61000e+02  -1.13401e+01   1.90934e+01   7.90000e+00   1.80000e+01
           262   2.05049e+01   2.62000e+02  -1.13358e+01   1.90920e+01   7.90000e+00   1.80000e+01
           263   2.05105e+01   2.63000e+02  -1.13322e+01   1.90906e+01   7.90000e+00   1.80000e+01
           264   2.04974e+01   2.64000e+02  -1.13274e+01   1.90892e+01   7.90000e+00   1.80000e+01
           265   2.05066e+01   2.65000e+02  -1.13232e+01   1.90878e+01   7.90000e+00   1.80000e+01
           266   2.04920e+01   2.66000e+02  -1.13193e+01   1.90864e+01   7.90000e+00   1.80000e+01
           267   2.04961e+01   2.67000e+02  -1.13165e+01   1.90850e+01   7.90000e+00   1.80000e+01
