         Index            Ts             t            HF        Weight            RH            Tr
            51   2.18064e+01   5.10000e+01  -9.64825e+00   1.86369e+01   1.65000e+01   1.80000e+01
            52   2.18000e+01   5.20000e+01  -9.64679e+00   1.86366e+01   1.65000e+01   1.80000e+01
            53   2.17904e+01   5.30000e+01  -9.64599e+00   1.86362e+01   1.65000e+01   1.80000e+01
            54   2.17836e+01   5.40000e+01  -9.64524e+00   1.86358e+01   1.65000e+01   1.80000e+01
            55   2.17744e+01   5.50000e+01  -9.64505e+00   1.86354e+01   1.65000e+01   1.80000e+01
            56   2.17538e+01   5.60000e+01  -9.64475e+00   1.86351e+01   1.65000e+01   1.80000e+01
            57   2.17551e+01   5.70000e+01  -9.64487e+00   1.86347e+01   1.65000e+01   1.80000e+01
            58   2.17490e+01   5.80000e+01  -9.64481e+00   1.86344e+01   1.65000e+01   1.80000e+01
            59   2.17341e+01   5.90000e+01  -9.64436e+00   1.86340e+01   1.64000e+01   1.80000e+01
            60   2.17279e+01   6.00000e+01  -9.64589e+00   1.86338e+01   1.64000e+01   1.80000e+01
            61   2.17144e+01   6.10000e+01  -9.64585e+00   1.86336e+01   1.64000e+01   1.80000e+01
            62   2.17323e+01   6.20000e+01  -9.64499e+00   1.86333e+01   1.64000e+01   1.80000e+01
            63   2.17219e+01   6.30000e+01  -9.64300e+00   1.86330e+01   1.64000e+01   1.80000e+01
            64   2.16769e+01   6.40000e+01  -9.64117e+00   1.86327e+01   1.64000e+01   1.80000e+01
            65   2.16658e+01   6.50000e+01  -9.63914e+00   1.86324e+01   1.64000e+01   1.80000e+01
            66   2.16740e+01   6.60000e+01  -9.63758e+00   1.86320e+01   1.64000e+01   1.80000e+01
            67   2.16807e+01   6.70000e+01  -9.63650e+00   1.86317e+01   1.64000e+01   1.80000e+01
            68   2.16622e+01   6.80000e+01  -9.63336e+00   1.86312e+01   1.64000e+01   1.80000e+01
            69   2.16683e+01   6.90000e+01  -9.63177e+00   1.86308e+01   1.63000e+01   1.80000e+01
            70   2.16381e+01   7.00000e+01  -9.63139e+00   1.86304e+01   1.63000e+01   1.80000e+01
            71   2.16530e+01   7.10000e+01  -9.63117e+00   1.86301e+01   1.63000e+01   1.80000e+01
            72   2.16504e+01   7.20000e+01  -9.62917e+00   1.86298e+01   1.62000e+01   1.80000e+01
            73   2.16365e+01   7.30000e+01  -9.62771e+00   1.86295e+01   1.62000e+01   1.80000e+01
            74   2.16307e+01   7.40000e+01  -9.62680e+00   1.86292e+01   1.62000e+01   1.80000e+01
            75   2.16161e+01   7.50000e+01  -9.62570e+00   1.86289e+01   1.62000e+01   1.80000e+01
            76   2.16051e+01   7.60000e+01  -9.62758e+00   1.86286e+01   1.62000e+01   1.80000e+01
            77   2.15993e+01   7.70000e+01  -9.62832e+00   1.86283e+01   1.62000e+01   1.80000e+01
            78   2.15842e+01   7.80000e+01  -9.62834e+00   1.86279e+01   1.62000e+01   1.80000e+01
            79   2.15926e+01   7.90000e+01  -9.62877e+00   1.86275e+01   1.62000e+01   1.80000e+01
            80   2.15948e+01   8.00000e+01  -9.62703e+00   1.86272e+01   1.62000e+01   1.80000e+01
            81   2.15715e+01   8.10000e+01  -9.62592e+00   1.86268e+01   1.61000e+01   1.80000e+01
            82   2.15606e+01   8.20000e+01  -9.62479e+00   1.86265e+01   1.61000e+01   1.80000e+01
            83   2.15586e+01   8.30000e+01  -9.62346e+00   1.86262e+01   1.61000e+01   1.80000e+01
            84   2.15546e+01   8.40000e+01  -9.62294e+00   1.86259e+01   1.61000e+01   1.80000e+01
            85   2.15518e+01   8.50000e+01  -9.62307e+00   1.86256e+01   1.61000e+01   1.80000e+01
            86   2.15361e+01   8.60000e+01  -9.62365e+00   1.86253e+01   1.61000e+01   1.80000e+01
            87   2.15344e+01   8.70000e+01  -9.62357e+00   1.86250e+01   1.61000e+01   1.80000e+01
            88   2.15350e+01   8.80000e+01  -9.62301e+00   1.86247e+01   1.61000e+01   1.80000e+01
            89   2.15210e+01   8.90000e+01  -9.62221e+00   1.86243e+01   1.60000e+01   1.80000e+01
            90   2.15088e+01   9.00000e+01  -9.62087e+00   1.86240e+01   1.60000e+01   1.80000e+01
            91   2.15064e+01   9.10000e+01  -9.61970e+00   1.86237e+01   1.60000e+01   1.80000e+01
            92   2.14994e+01   9.20000e+01  -9.61997e+00   1.86233e+01   1.60000e+01   1.80000e+01
            93   2.14931e+01   9.30000e+01  -9.62001e+00   1.86230e+01   1.60000e+01   1.80000e+01
            94   2.14793e+01   9.40000e+01  -9.61931e+00   1.86226e+01   1.60000e+01   1.80000e+01
            95   2.14870e+01   9.50000e+01  -9.61791e+00   1.86223e+01   1.60000e+01   1.80000e+01
            96   2.14708e+01   9.60000e+01  -9.61318e+00   1.86220e+01   1.60000e+01   1.80000e+01
            97   2.14584e+01   9.70000e+01  -9.61058e+00   1.86217e+01   1.60000e+01   1.80000e+01
            98   2.14643e+01   9.80000e+01  -9.60905e+00   1.86214e+01   1.60000e+01   1.80000e+01
            99   2.14378e+01   9.90000e+01  -9.60794e+00   1.86211e+01   1.60000e+01   1.80000e+01
           100   2.14569e+01   1.00000e+02  -9.60523e+00   1.86209e+01   1.60000e+01   1.80000e+01
           101   2.14310e+01   1.01000e+02  -9.60298e+00   1.86207e+01   1.60000e+01   1.80000e+01
           102   2.14284e+01   1.02000e+02  -9.60029e+00   1.86204e+01   1.60000e+01   1.80000e+01
           103   2.14398e+01   1.03000e+02  -9.59788e+00   1.86201e+01   1.59000e+01   1.80000e+01
           104   2.14348e+01   1.04000e+02  -9.59409e+00   1.86199e+01   1.59000e+01   1.80000e+01
           105   2.14203e+01   1.05000e+02  -9.59235e+00   1.86196e+01   1.59000e+01   1.80000e+01
           106   2.14215e+01   1.06000e+02  -9.59067e+00   1.86193e+01   1.59000e+01   1.80000e+01
           107   2.14118e+01   1.07000e+02  -9.58833e+00   1.86190e+01   1.59000e+01   1.80000e+01
           108   2.14069e+01   1.08000e+02  -9.58955e+00   1.86187e+01   1.59000e+01   1.80000e+01
           109   2.13853e+01   1.09000e+02  -9.58834e+00   1.86184e+01   1.58000e+01   1.80000e+01
           110   2.13893e+01   1.10000e+02  -9.58678e+00   1.86182e+01   1.58000e+01   1.80000e+01
           111   2.13922e+01   1.11000e+02  -9.58562e+00   1.86179e+01   1.58000e+01   1.80000e+01
           112   2.13653e+01   1.12000e+02  -9.58442e+00   1.86176e+01   1.58000e+01   1.80000e+01
           113   2.13996e+01   1.13000e+02  -9.58372e+00   1.86173e+01   1.58000e+01   1.80000e+01
           114   2.13820e+01   1.14000e+02  -9.58267e+00   1.86170e+01   1.58000e+01   1.80000e+01
           115   2.13685e+01   1.15000e+02  -9.58129e+00   1.86168e+01   1.58000e+01   1.80000e+01
           116   2.13649e+01   1.16000e+02  -9.57981e+00   1.86164e+01   1.58000e+01   1.80000e+01
           117   2.13527e+01   1.17000e+02  -9.57931e+00   1.86161e+01   1.58000e+01   1.80000e+01
           118   2.13487e+01   1.18000e+02  -9.57896e+00   1.86158e+01   1.58000e+01   1.80000e+01
           119   2.13404e+01   1.19000e+02  -9.57788e+00   1.86155e+01   1.58000e+01   1.80000e+01
           120   2.13383e+01   1.20000e+02  -9.57805e+00   1.86152e+01   1.57000e+01   1.80000e+01
           121   2.13277e+01   1.21000e+02  -9.57800e+00   1.86149e+01   1.57000e+01   1.80000e+01
           122   2.13313e+01   1.22000e+02  -9.57812e+00   1.86146e+01   1.57000e+01   1.80000e+01
           123   2.13325e+01   1.23000e+02  -9.57803e+00   1.86143e+01   1.57000e+01   1.80000e+01
           124   2.13122e+01   1.24000e+02  -9.57799e+00   1.86140e+01   1.57000e+01   1.80000e+01
           125   2.13141e+01   1.25000e+02  -9.57751e+00   1.86137e+01   1.57000e+01   1.80000e+01
           126   2.13172e+01   1.26000e+02  -9.57640e+00   1.86134e+01   1.57000e+01   1.80000e+01
           127   2.13120e+01   1.27000e+02  -9.57505e+00   1.86131e+01   1.57000e+01   1.80000e+01
           128   2.13140e+01   1.28000e+02  -9.57357e+00   1.86129e+01   1.57000e+01   1.80000e+01
           129   2.12905e+01   1.29000e+02  -9.57178e+00   1.86127e+01   1.57000e+01   1.80000e+01
           130   2.12934e+01   1.30000e+02  -9.57045e+00   1.86124e+01   1.56000e+01   1.80000e+01
           131   2.12952e+01   1.31000e+02  -9.56904e+00   1.86121e+01   1.56000e+01   1.80000e+01
           132   2.12953e+01   1.32000e+02  -9.56574e+00   1.86119e+01   1.56000e+01   1.80000e+01
           133   2.12756e+01   1.33000e+02  -9.56399e+00   1.86117e+01   1.56000e+01   1.80000e+01
           134   2.12740e+01   1.34000e+02  -9.56239e+00   1.86114e+01   1.56000e+01   1.80000e+01
           135   2.12734e+01   1.35000e+02  -9.56069e+00   1.86111e+01   1.56000e+01   1.80000e+01
           136   2.12608e+01   1.36000e+02  -9.55758e+00   1.86109e+01   1.56000e+01   1.80000e+01
           137   2.12592e+01   1.37000e+02  -9.55598e+00   1.86107e+01   1.56000e+01   1.80000e+01
           138   2.12570e+01   1.38000e+02  -9.55538e+00   1.86104e+01   1.56000e+01   1.80000e+01
           139   2.12541e+01   1.39000e+02  -9.55481e+00   1.86101e+01   1.56000e+01   1.80000e+01
           140   2.12477e+01   1.40000e+02  -9.55355e+00   1.86099e+01   1.55000e+01   1.80000e+01
           141   2.12356e+01   1.41000e+02  -9.55115e+00   1.86097e+01   1.55000e+01   1.80000e+01
           142   2.12366e+01   1.42000e+02  -9.54838e+00   1.86094e+01   1.55000e+01   1.80000e+01
           143   2.12257e+01   1.43000e+02  -9.54529e+00   1.86090e+01   1.55000e+01   1.80000e+01
           144   2.12325e+01   1.44000e+02  -9.54246e+00   1.86087e+01   1.55000e+01   1.80000e+01
           145   2.12281e+01   1.45000e+02  -9.53989e+00   1.86083e+01   1.55000e+01   1.80000e+01
           146   2.12127e+01   1.46000e+02  -9.53786e+00   1.86080e+01   1.55000e+01   1.80000e+01
           147   2.12149e+01   1.47000e+02  -9.53640e+00   1.86077e+01   1.55000e+01   1.80000e+01
           148   2.12159e+01   1.48000e+02  -9.53429e+00   1.86073e+01   1.55000e+01   1.80000e+01
           149   2.12141e+01   1.49000e+02  -9.53261e+00   1.86070e+01   1.55000e+01   1.80000e+01
           150   2.11991e+01   1.50000e+02  -9.53125e+00   1.86067e+01   1.56000e+01   1.80000e+01
           151   2.12080e+01   1.51000e+02  -9.52973e+00   1.86064e+01   1.55000e+01   1.80000e+01
           152   2.11943e+01   1.52000e+02  -9.52856e+00   1.86062e+01   1.55000e+01   1.80000e+01
           153   2.12187e+01   1.53000e+02  -9.52821e+00   1.86059e+01   1.55000e+01   1.80000e+01
           154   2.11917e+01   1.54000e+02  -9.52733e+00   1.86057e+01   1.55000e+01   1.80000e+01
           155   2.12073e+01   1.55000e+02  -9.52562e+00   1.86054e+01   1.55000e+01   1.80000e+01
           156   2.11995e+01   1.56000e+02  -9.52714e+00   1.86051e+01   1.55000e+01   1.80000e+01
           157   2.11899e+01   1.57000e+02  -9.52656e+00   1.86049e+01   1.55000e+01   1.80000e+01
           158   2.11825e+01   1.58000e+02  -9.52602e+00   1.86047e+01   1.54000e+01   1.80000e+01
           159   2.11628e+01   1.59000e+02  -9.52547e+00   1.86044e+01   1.54000e+01   1.80000e+01
           160   2.11748e+01   1.60000e+02  -9.52306e+00   1.86041e+01   1.55000e+01   1.80000e+01
           161   2.11612e+01   1.61000e+02  -9.52149e+00   1.86039e+01   1.54000e+01   1.80000e+01
           162   2.11716e+01   1.62000e+02  -9.52032e+00   1.86036e+01   1.54000e+01   1.80000e+01
           163   2.11640e+01   1.63000e+02  -9.51861e+00   1.86034e+01   1.54000e+01   1.80000e+01
           164   2.11548e+01   1.64000e+02  -9.51632e+00   1.86031e+01   1.54000e+01   1.80000e+01
           165   2.11493e+01   1.65000e+02  -9.51549e+00   1.86029e+01   1.54000e+01   1.80000e+01
           166   2.11446e+01   1.66000e+02  -9.51476e+00   1.86026e+01   1.54000e+01   1.80000e+01
           167   2.11369e+01   1.67000e+02  -9.51291e+00   1.86024e+01   1.54000e+01   1.80000e+01
           168   2.11467e+01   1.68000e+02  -9.51468e+00   1.86021e+01   1.54000e+01   1.80000e+01
           169   2.11472e+01   1.69000e+02  -9.51358e+00   1.86019e+01   1.54000e+01   1.80000e+01
           170   2.11505e+01   1.70000e+02  -9.51197e+00   1.86017e+01   1.54000e+01   1.80000e+01
           171   2.11228e+01   1.71000e+02  -9.51083e+00   1.86014e+01   1.54000e+01   1.80000e+01
           172   2.11288e+01   1.72000e+02  -9.51055e+00   1.86011e+01   1.54000e+01   1.80000e+01
           173   2.11370e+01   1.73000e+02  -9.51019e+00   1.86009e+01   1.54000e+01   1.80000e+01
           174   2.11300e+01   1.74000e+02  -9.50907e+00   1.86007e+01   1.54000e+01   1.80000e+01
           175   2.11271e+01   1.75000e+02  -9.50814e+00   1.86004e+01   1.53000e+01   1.80000e+01
           176   2.11278e+01   1.76000e+02  -9.50756e+00   1.86001e+01   1.53000e+01   1.80000e+01
           177   2.11097e+01   1.77000e+02  -9.50637e+00   1.85999e+01   1.53000e+01   1.80000e+01
           178   2.11321e+01   1.78000e+02  -9.50456e+00   1.85997e+01   1.53000e+01   1.80000e+01
           179   2.11125e+01   1.79000e+02  -9.50231e+00   1.85994e+01   1.53000e+01   1.80000e+01
           180   2.11247e+01   1.80000e+02  -9.50225e+00   1.85991e+01   1.53000e+01   1.80000e+01
           181   2.11061e+01   1.81000e+02  -9.50074e+00   1.85989e+01   1.53000e+01   1.80000e+01
           182   2.11095e+01   1.82000e+02  -9.49921e+00   1.85986e+01   1.53000e+01   1.80000e+01
           183   2.11047e+01   1.83000e+02  -9.49847e+00   1.85984e+01   1.53000e+01   1.80000e+01
           184   2.11077e+01   1.84000e+02  -9.49649e+00   1.85981e+01   1.53000e+01   1.80000e+01
           185   2.10908e+01   1.85000e+02  -9.49686e+00   1.85979e+01   1.53000e+01   1.80000e+01
           186   2.10997e+01   1.86000e+02  -9.49765e+00   1.85976e+01   1.53000e+01   1.80000e+01
           187   2.10847e+01   1.87000e+02  -9.49797e+00   1.85973e+01   1.53000e+01   1.80000e+01
           188   2.10997e+01   1.88000e+02  -9.49809e+00   1.85970e+01   1.53000e+01   1.80000e+01
           189   2.10985e+01   1.89000e+02  -9.49674e+00   1.85966e+01   1.53000e+01   1.80000e+01
           190   2.11002e+01   1.90000e+02  -9.49582e+00   1.85963e+01   1.53000e+01   1.80000e+01
           191   2.10915e+01   1.91000e+02  -9.49622e+00   1.85960e+01   1.52000e+01   1.80000e+01
           192   2.10823e+01   1.92000e+02  -9.49866e+00   1.85958e+01   1.52000e+01   1.80000e+01
           193   2.10790e+01   1.93000e+02  -9.49928e+00   1.85954e+01   1.52000e+01   1.80000e+01
           194   2.10764e+01   1.94000e+02  -9.49963e+00   1.85952e+01   1.52000e+01   1.80000e+01
           195   2.10807e+01   1.95000e+02  -9.49935e+00   1.85949e+01   1.52000e+01   1.80000e+01
           196   2.10675e+01   1.96000e+02  -9.49624e+00   1.85947e+01   1.52000e+01   1.80000e+01
           197   2.10662e+01   1.97000e+02  -9.49508e+00   1.85944e+01   1.52000e+01   1.80000e+01
           198   2.10676e+01   1.98000e+02  -9.49437e+00   1.85941e+01   1.51000e+01   1.80000e+01
           199   2.10622e+01   1.99000e+02  -9.49374e+00   1.85939e+01   1.51000e+01   1.80000e+01
           200   2.10624e+01   2.00000e+02  -9.49484e+00   1.85937e+01   1.51000e+01   1.80000e+01
           201   2.10685e+01   2.01000e+02  -9.49360e+00   1.85934e+01   1.51000e+01   1.80000e+01
           202   2.10584e+01   2.02000e+02  -9.49139e+00   1.85931e+01   1.51000e+01   1.80000e+01
           203   2.10730e+01   2.03000e+02  -9.48841e+00   1.85929e+01   1.51000e+01   1.80000e+01
           204   2.10443e+01   2.04000e+02  -9.48592e+00   1.85926e+01   1.51000e+01   1.80000e+01
           205   2.10654e+01   2.05000e+02  -9.48463e+00   1.85924e+01   1.51000e+01   1.80000e+01
           206   2.10448e+01   2.06000e+02  -9.48229e+00   1.85921e+01   1.51000e+01   1.80000e+01
           207   2.10726e+01   2.07000e+02  -9.47925e+00   1.85919e+01   1.51000e+01   1.80000e+01
           208   2.10573e+01   2.08000e+02  -9.47675e+00   1.85916e+01   1.51000e+01   1.80000e+01
           209   2.10617e+01   2.09000e+02  -9.47529e+00   1.85914e+01   1.51000e+01   1.80000e+01
           210   2.10588e+01   2.10000e+02  -9.47371e+00   1.85911e+01   1.51000e+01   1.80000e+01
           211   2.10623e+01   2.11000e+02  -9.47204e+00   1.85909e+01   1.51000e+01   1.80000e+01
           212   2.10560e+01   2.12000e+02  -9.47036e+00   1.85906e+01   1.51000e+01   1.80000e+01
           213   2.10575e+01   2.13000e+02  -9.46904e+00   1.85904e+01   1.51000e+01   1.80000e+01
           214   2.10468e+01   2.14000e+02  -9.46789e+00   1.85901e+01   1.51000e+01   1.80000e+01
           215   2.10581e+01   2.15000e+02  -9.46668e+00   1.85899e+01   1.51000e+01   1.80000e+01
           216   2.10630e+01   2.16000e+02  -9.46583e+00   1.85896e+01   1.51000e+01   1.80000e+01
           217   2.10640e+01   2.17000e+02  -9.46591e+00   1.85894e+01   1.51000e+01   1.80000e+01
           218   2.10480e+01   2.18000e+02  -9.46578e+00   1.85891e+01   1.51000e+01   1.80000e+01
           219   2.10453e+01   2.19000e+02  -9.46425e+00   1.85889e+01   1.51000e+01   1.80000e+01
           220   2.10480e+01   2.20000e+02  -9.46603e+00   1.85886e+01   1.50000e+01   1.80000e+01
           221   2.10421e+01   2.21000e+02  -9.46613e+00   1.85884e+01   1.50000e+01   1.80000e+01
           222   2.10478e+01   2.22000e+02  -9.46602e+00   1.85881e+01   1.50000e+01   1.80000e+01
           223   2.10348e+01   2.23000e+02  -9.46555e+00   1.85879e+01   1.50000e+01   1.80000e+01
           224   2.10443e+01   2.24000e+02  -9.46667e+00   1.85876e+01   1.50000e+01   1.80000e+01
           225   2.10542e+01   2.25000e+02  -9.46650e+00   1.85874e+01   1.50000e+01   1.80000e+01
           226   2.10368e+01   2.26000e+02  -9.46620e+00   1.85871e+01   1.50000e+01   1.80000e+01
           227   2.10437e+01   2.27000e+02  -9.46675e+00   1.85869e+01   1.50000e+01   1.80000e+01
           228   2.10467e+01   2.28000e+02  -9.46664e+00   1.85866e+01   1.50000e+01   1.80000e+01
           229   2.10324e+01   2.29000e+02  -9.46676e+00   1.85863e+01   1.50000e+01   1.80000e+01
           230   2.10273e+01   2.30000e+02  -9.46637e+00   1.85860e+01   1.50000e+01   1.80000e+01
           231   2.10264e+01   2.31000e+02  -9.46595e+00   1.85858e+01   1.50000e+01   1.80000e+01
           232   2.10309e+01   2.32000e+02  -9.46802e+00   1.85854e+01   1.50000e+01   1.80000e+01
           233   2.10144e+01   2.33000e+02  -9.46844e+00   1.85851e+01   1.50000e+01   1.80000e+01
           234   2.10218e+01   2.34000e+02  -9.46944e+00   1.85849e+01   1.50000e+01   1.80000e+01
           235   2.10357e+01   2.35000e+02  -9.46972e+00   1.85846e+01   1.50000e+01   1.80000e+01
           236   2.10236e+01   2.36000e+02  -9.47083e+00   1.85843e+01   1.49000e+01   1.80000e+01
           237   2.10160e+01   2.37000e+02  -9.47132e+00   1.85841e+01   1.49000e+01   1.80000e+01
           238   2.10217e+01   2.38000e+02  -9.47114e+00   1.85838e+01   1.49000e+01   1.80000e+01
           239   2.10308e+01   2.39000e+02  -9.47087e+00   1.85836e+01   1.49000e+01   1.80000e+01
           240   2.10108e+01   2.40000e+02  -9.46949e+00   1.85833e+01   1.49000e+01   1.80000e+01
           241   2.10075e+01   2.41000e+02  -9.46875e+00   1.85831e+01   1.49000e+01   1.80000e+01
           242   2.10093e+01   2.42000e+02  -9.46877e+00   1.85828e+01   1.49000e+01   1.80000e+01
           243   2.10141e+01   2.43000e+02  -9.46932e+00   1.85825e+01   1.49000e+01   1.80000e+01
           244   2.10167e+01   2.44000e+02  -9.47000e+00   1.85822e+01   1.49000e+01   1.80000e+01
           245   2.10080e+01   2.45000e+02  -9.46987e+00   1.85818e+01   1.49000e+01   1.80000e+01
           246   2.10126e+01   2.46000e+02  -9.46935e+00   1.85815e+01   1.49000e+01   1.80000e+01
           247   2.10148e+01   2.47000e+02  -9.46892e+00   1.85812e+01   1.49000e+01   1.80000e+01
           248   2.10180e+01   2.48000e+02  -9.46902e+00   1.85808e+01   1.48000e+01   1.80000e+01
           249   2.10121e+01   2.49000e+02  -9.46887e+00   1.85805e+01   1.48000e+01   1.80000e+01
           250   2.10115e+01   2.50000e+02  -9.46921e+00   1.85802e+01   1.48000e+01   1.80000e+01
           251   2.09885e+01   2.51000e+02  -9.46980e+00   1.85799e+01   1.48000e+01   1.80000e+01
           252   2.10066e+01   2.52000e+02  -9.47016e+00   1.85797e+01   1.48000e+01   1.80000e+01
           253   2.09994e+01   2.53000e+02  -9.46924e+00   1.85794e+01   1.48000e+01   1.80000e+01
           254   2.10191e+01   2.54000e+02  -9.46890e+00   1.85791e+01   1.48000e+01   1.80000e+01
           255   2.10061e+01   2.55000e+02  -9.46842e+00   1.85789e+01   1.48000e+01   1.80000e+01
           256   2.10135e+01   2.56000e+02  -9.46764e+00   1.85787e+01   1.48000e+01   1.80000e+01
           257   2.09959e+01   2.57000e+02  -9.46605e+00   1.85784e+01   1.48000e+01   1.80000e+01
           258   2.10084e+01   2.58000e+02  -9.46406e+00   1.85781e+01   1.47000e+01   1.80000e+01
           259   2.09956e+01   2.59000e+02  -9.46259e+00   1.85779e+01   1.47000e+01   1.80000e+01
           260   2.10108e+01   2.60000e+02  -9.46085e+00   1.85776e+01   1.47000e+01   1.80000e+01
           261   2.10143e+01   2.61000e+02  -9.45990e+00   1.85773e+01   1.47000e+01   1.80000e+01
           262   2.10107e+01   2.62000e+02  -9.45889e+00   1.85770e+01   1.47000e+01   1.80000e+01
           263   2.10042e+01   2.63000e+02  -9.45812e+00   1.85768e+01   1.46000e+01   1.80000e+01
           264   2.10021e+01   2.64000e+02  -9.45604e+00   1.85764e+01   1.46000e+01   1.80000e+01
           265   2.09976e+01   2.65000e+02  -9.45362e+00   1.85761e+01   1.46000e+01   1.80000e+01
           266   2.10210e+01   2.66000e+02  -9.45182e+00   1.85758e+01   1.46000e+01   1.80000e+01
           267   2.10184e+01   2.67000e+02  -9.45041e+00   1.85755e+01   1.46000e+01   1.80000e+01
