         Index            Ts             t            HF        Weight            Tr
           145   5.01383e+01   1.45000e+02  -6.82795e+00   1.40962e+01   4.91667e+01
           146   5.02883e+01   1.46000e+02  -6.83527e+00   1.40937e+01   4.93333e+01
           147   5.04492e+01   1.47000e+02  -6.84293e+00   1.40911e+01   4.95000e+01
           148   5.06010e+01   1.48000e+02  -6.85029e+00   1.40885e+01   4.96667e+01
           149   5.07518e+01   1.49000e+02  -6.85778e+00   1.40859e+01   4.98333e+01
           150   5.09048e+01   1.50000e+02  -6.86533e+00   1.40833e+01   5.00000e+01
           151   5.10580e+01   1.51000e+02  -6.87261e+00   1.40807e+01   5.01667e+01
           152   5.12146e+01   1.52000e+02  -6.88071e+00   1.40780e+01   5.03333e+01
           153   5.13694e+01   1.53000e+02  -6.88744e+00   1.40753e+01   5.05000e+01
           154   5.15232e+01   1.54000e+02  -6.89362e+00   1.40727e+01   5.06667e+01
           155   5.16902e+01   1.55000e+02  -6.89862e+00   1.40700e+01   5.08333e+01
           156   5.18431e+01   1.56000e+02  -6.90528e+00   1.40672e+01   5.10000e+01
           157   5.20023e+01   1.57000e+02  -6.91195e+00   1.40645e+01   5.11667e+01
           158   5.21443e+01   1.58000e+02  -6.91915e+00   1.40618e+01   5.13333e+01
           159   5.23035e+01   1.59000e+02  -6.92633e+00   1.40591e+01   5.15000e+01
           160   5.24818e+01   1.60000e+02  -6.92962e+00   1.40563e+01   5.16667e+01
           161   5.26341e+01   1.61000e+02  -6.93589e+00   1.40535e+01   5.18333e+01
           162   5.27711e+01   1.62000e+02  -6.94240e+00   1.40508e+01   5.20000e+01
           163   5.29423e+01   1.63000e+02  -6.94904e+00   1.40480e+01   5.21667e+01
           164   5.31115e+01   1.64000e+02  -6.95595e+00   1.40452e+01   5.23333e+01
           165   5.32560e+01   1.65000e+02  -6.96327e+00   1.40424e+01   5.25000e+01
           166   5.33946e+01   1.66000e+02  -6.97082e+00   1.40395e+01   5.26667e+01
           167   5.35506e+01   1.67000e+02  -6.97861e+00   1.40367e+01   5.28333e+01
           168   5.37095e+01   1.68000e+02  -6.98970e+00   1.40338e+01   5.30000e+01
           169   5.38686e+01   1.69000e+02  -6.99737e+00   1.40308e+01   5.31667e+01
           170   5.40274e+01   1.70000e+02  -7.00447e+00   1.40279e+01   5.33333e+01
           171   5.41891e+01   1.71000e+02  -7.01255e+00   1.40250e+01   5.35000e+01
           172   5.43462e+01   1.72000e+02  -7.02048e+00   1.40220e+01   5.36667e+01
           173   5.44937e+01   1.73000e+02  -7.02821e+00   1.40191e+01   5.38333e+01
           174   5.46582e+01   1.74000e+02  -7.03612e+00   1.40161e+01   5.40000e+01
           175   5.48175e+01   1.75000e+02  -7.04422e+00   1.40131e+01   5.41667e+01
           176   5.49713e+01   1.76000e+02  -7.05188e+00   1.40101e+01   5.43333e+01
           177   5.51178e+01   1.77000e+02  -7.06028e+00   1.40071e+01   5.45000e+01
           178   5.52745e+01   1.78000e+02  -7.06765e+00   1.40041e+01   5.46667e+01
           179   5.54282e+01   1.79000e+02  -7.07431e+00   1.40011e+01   5.48333e+01
           180   5.55914e+01   1.80000e+02  -7.08269e+00   1.39981e+01   5.50000e+01
           181   5.57446e+01   1.81000e+02  -7.09066e+00   1.39950e+01   5.51667e+01
           182   5.59047e+01   1.82000e+02  -7.09735e+00   1.39920e+01   5.53333e+01
           183   5.60790e+01   1.83000e+02  -7.10303e+00   1.39890e+01   5.55000e+01
           184   5.62218e+01   1.84000e+02  -7.11027e+00   1.39860e+01   5.56667e+01
           185   5.63858e+01   1.85000e+02  -7.11762e+00   1.39830e+01   5.58333e+01
           186   5.65312e+01   1.86000e+02  -7.12394e+00   1.39799e+01   5.60000e+01
           187   5.67013e+01   1.87000e+02  -7.13004e+00   1.39768e+01   5.61667e+01
           188   5.68588e+01   1.88000e+02  -7.13583e+00   1.39736e+01   5.63333e+01
           189   5.70059e+01   1.89000e+02  -7.14209e+00   1.39705e+01   5.65000e+01
           190   5.71603e+01   1.90000e+02  -7.14825e+00   1.39674e+01   5.66667e+01
           191   5.73085e+01   1.91000e+02  -7.15409e+00   1.39642e+01   5.68333e+01
           192   5.74822e+01   1.92000e+02  -7.15907e+00   1.39610e+01   5.70000e+01
           193   5.76383e+01   1.93000e+02  -7.16415e+00   1.39578e+01   5.71667e+01
           194   5.77922e+01   1.94000e+02  -7.16967e+00   1.39546e+01   5.73333e+01
           195   5.79587e+01   1.95000e+02  -7.17496e+00   1.39514e+01   5.75000e+01
           196   5.81117e+01   1.96000e+02  -7.17976e+00   1.39481e+01   5.76667e+01
           197   5.82634e+01   1.97000e+02  -7.18406e+00   1.39449e+01   5.78333e+01
           198   5.84299e+01   1.98000e+02  -7.18744e+00   1.39416e+01   5.80000e+01
           199   5.85899e+01   1.99000e+02  -7.19021e+00   1.39384e+01   5.81667e+01
           200   5.87313e+01   2.00000e+02  -7.19245e+00   1.39351e+01   5.83333e+01
           201   5.89028e+01   2.01000e+02  -7.19547e+00   1.39319e+01   5.85000e+01
           202   5.90649e+01   2.02000e+02  -7.19929e+00   1.39286e+01   5.86667e+01
           203   5.92267e+01   2.03000e+02  -7.20342e+00   1.39253e+01   5.88333e+01
           204   5.93712e+01   2.04000e+02  -7.20645e+00   1.39219e+01   5.90000e+01
           205   5.95442e+01   2.05000e+02  -7.21008e+00   1.39185e+01   5.91667e+01
           206   5.96927e+01   2.06000e+02  -7.21383e+00   1.39152e+01   5.93333e+01
           207   5.98512e+01   2.07000e+02  -7.21747e+00   1.39118e+01   5.95000e+01
           208   6.00075e+01   2.08000e+02  -7.22139e+00   1.39084e+01   5.96667e+01
           209   6.01696e+01   2.09000e+02  -7.22572e+00   1.39050e+01   5.98333e+01
           210   6.03263e+01   2.10000e+02  -7.23017e+00   1.39015e+01   6.00000e+01
           211   6.04929e+01   2.11000e+02  -7.23447e+00   1.38981e+01   6.01667e+01
           212   6.06526e+01   2.12000e+02  -7.24225e+00   1.38947e+01   6.03333e+01
           213   6.08095e+01   2.13000e+02  -7.24744e+00   1.38913e+01   6.05000e+01
           214   6.09615e+01   2.14000e+02  -7.25160e+00   1.38879e+01   6.06667e+01
           215   6.11280e+01   2.15000e+02  -7.25548e+00   1.38845e+01   6.08333e+01
           216   6.12725e+01   2.16000e+02  -7.25970e+00   1.38810e+01   6.10000e+01
           217   6.14321e+01   2.17000e+02  -7.26276e+00   1.38776e+01   6.11667e+01
           218   6.15983e+01   2.18000e+02  -7.26554e+00   1.38742e+01   6.13333e+01
           219   6.17517e+01   2.19000e+02  -7.26909e+00   1.38707e+01   6.15000e+01
           220   6.19116e+01   2.20000e+02  -7.27235e+00   1.38672e+01   6.16667e+01
           221   6.20659e+01   2.21000e+02  -7.27505e+00   1.38636e+01   6.18333e+01
           222   6.22280e+01   2.22000e+02  -7.27759e+00   1.38601e+01   6.20000e+01
           223   6.23883e+01   2.23000e+02  -7.27967e+00   1.38565e+01   6.21667e+01
           224   6.25454e+01   2.24000e+02  -7.27886e+00   1.38529e+01   6.23333e+01
           225   6.27064e+01   2.25000e+02  -7.27827e+00   1.38493e+01   6.25000e+01
           226   6.28722e+01   2.26000e+02  -7.27825e+00   1.38457e+01   6.26667e+01
           227   6.30459e+01   2.27000e+02  -7.27829e+00   1.38422e+01   6.28333e+01
           228   6.31830e+01   2.28000e+02  -7.27698e+00   1.38386e+01   6.30000e+01
           229   6.33575e+01   2.29000e+02  -7.27582e+00   1.38350e+01   6.31667e+01
           230   6.35042e+01   2.30000e+02  -7.27467e+00   1.38314e+01   6.33333e+01
           231   6.36666e+01   2.31000e+02  -7.27342e+00   1.38278e+01   6.35000e+01
           232   6.38402e+01   2.32000e+02  -7.26892e+00   1.38242e+01   6.36667e+01
           233   6.39955e+01   2.33000e+02  -7.26637e+00   1.38206e+01   6.38333e+01
           234   6.41573e+01   2.34000e+02  -7.26436e+00   1.38169e+01   6.40000e+01
           235   6.43115e+01   2.35000e+02  -7.26346e+00   1.38133e+01   6.41667e+01
           236   6.44799e+01   2.36000e+02  -7.26019e+00   1.38097e+01   6.43333e+01
           237   6.46083e+01   2.37000e+02  -7.25758e+00   1.38060e+01   6.45000e+01
           238   6.47911e+01   2.38000e+02  -7.25515e+00   1.38024e+01   6.46667e+01
           239   6.49585e+01   2.39000e+02  -7.25277e+00   1.37987e+01   6.48333e+01
           240   6.51075e+01   2.40000e+02  -7.24967e+00   1.37950e+01   6.50000e+01
           241   6.52635e+01   2.41000e+02  -7.24544e+00   1.37913e+01   6.51667e+01
           242   6.54405e+01   2.42000e+02  -7.24102e+00   1.37877e+01   6.53333e+01
           243   6.55997e+01   2.43000e+02  -7.23752e+00   1.37840e+01   6.55000e+01
           244   6.57711e+01   2.44000e+02  -7.23215e+00   1.37802e+01   6.56667e+01
           245   6.59178e+01   2.45000e+02  -7.22734e+00   1.37765e+01   6.58333e+01
           246   6.60840e+01   2.46000e+02  -7.22213e+00   1.37728e+01   6.60000e+01
           247   6.62382e+01   2.47000e+02  -7.21682e+00   1.37691e+01   6.61667e+01
           248   6.63940e+01   2.48000e+02  -7.20871e+00   1.37653e+01   6.63333e+01
           249   6.65608e+01   2.49000e+02  -7.20212e+00   1.37616e+01   6.65000e+01
           250   6.67218e+01   2.50000e+02  -7.19626e+00   1.37579e+01   6.66667e+01
           251   6.68645e+01   2.51000e+02  -7.19064e+00   1.37541e+01   6.68333e+01
           252   6.70316e+01   2.52000e+02  -7.18407e+00   1.37503e+01   6.70000e+01
           253   6.71934e+01   2.53000e+02  -7.17685e+00   1.37466e+01   6.71667e+01
           254   6.73608e+01   2.54000e+02  -7.16889e+00   1.37429e+01   6.73333e+01
           255   6.75239e+01   2.55000e+02  -7.16075e+00   1.37391e+01   6.75000e+01
           256   6.76663e+01   2.56000e+02  -7.15117e+00   1.37353e+01   6.76667e+01
           257   6.78487e+01   2.57000e+02  -7.14276e+00   1.37315e+01   6.78333e+01
           258   6.80047e+01   2.58000e+02  -7.13435e+00   1.37278e+01   6.80000e+01
           259   6.81616e+01   2.59000e+02  -7.12597e+00   1.37240e+01   6.81667e+01
           260   6.83371e+01   2.60000e+02  -7.11516e+00   1.37202e+01   6.83333e+01
           261   6.84955e+01   2.61000e+02  -7.10553e+00   1.37164e+01   6.85000e+01
           262   6.86454e+01   2.62000e+02  -7.09655e+00   1.37125e+01   6.86667e+01
           263   6.88203e+01   2.63000e+02  -7.08648e+00   1.37087e+01   6.88333e+01
           264   6.89695e+01   2.64000e+02  -7.07534e+00   1.37049e+01   6.90000e+01
           265   6.91261e+01   2.65000e+02  -7.06508e+00   1.37011e+01   6.91667e+01
           266   6.92879e+01   2.66000e+02  -7.05472e+00   1.36972e+01   6.93333e+01
           267   6.94524e+01   2.67000e+02  -7.04366e+00   1.36934e+01   6.95000e+01
           268   6.96132e+01   2.68000e+02  -7.03171e+00   1.36896e+01   6.96667e+01
           269   6.97827e+01   2.69000e+02  -7.01999e+00   1.36857e+01   6.98333e+01
           270   6.99578e+01   2.70000e+02  -7.00835e+00   1.36819e+01   7.00000e+01
           271   7.00965e+01   2.71000e+02  -6.99648e+00   1.36780e+01   7.01667e+01
           272   7.02563e+01   2.72000e+02  -6.98107e+00   1.36742e+01   7.03333e+01
           273   7.04264e+01   2.73000e+02  -6.96765e+00   1.36703e+01   7.05000e+01
           274   7.05829e+01   2.74000e+02  -6.95341e+00   1.36664e+01   7.06667e+01
           275   7.07521e+01   2.75000e+02  -6.93877e+00   1.36626e+01   7.08333e+01
           276   7.09138e+01   2.76000e+02  -6.92136e+00   1.36587e+01   7.10000e+01
           277   7.10658e+01   2.77000e+02  -6.90637e+00   1.36548e+01   7.11667e+01
           278   7.12448e+01   2.78000e+02  -6.89266e+00   1.36509e+01   7.13333e+01
           279   7.14064e+01   2.79000e+02  -6.87894e+00   1.36471e+01   7.15000e+01
           280   7.15660e+01   2.80000e+02  -6.86133e+00   1.36432e+01   7.16667e+01
           281   7.17346e+01   2.81000e+02  -6.84368e+00   1.36393e+01   7.18333e+01
           282   7.18880e+01   2.82000e+02  -6.82606e+00   1.36354e+01   7.20000e+01
           283   7.20595e+01   2.83000e+02  -6.80880e+00   1.36316e+01   7.21667e+01
           284   7.22189e+01   2.84000e+02  -6.79082e+00   1.36277e+01   7.23333e+01
           285   7.23790e+01   2.85000e+02  -6.77371e+00   1.36238e+01   7.25000e+01
           286   7.25418e+01   2.86000e+02  -6.75638e+00   1.36199e+01   7.26667e+01
           287   7.27054e+01   2.87000e+02  -6.73742e+00   1.36160e+01   7.28333e+01
           288   7.28566e+01   2.88000e+02  -6.71604e+00   1.36119e+01   7.30000e+01
           289   7.30483e+01   2.89000e+02  -6.69554e+00   1.36080e+01   7.31667e+01
           290   7.32191e+01   2.90000e+02  -6.67529e+00   1.36041e+01   7.33333e+01
           291   7.33767e+01   2.91000e+02  -6.65499e+00   1.36002e+01   7.35000e+01
           292   7.35117e+01   2.92000e+02  -6.63327e+00   1.35964e+01   7.36667e+01
           293   7.36941e+01   2.93000e+02  -6.61235e+00   1.35925e+01   7.38333e+01
           294   7.38501e+01   2.94000e+02  -6.59240e+00   1.35886e+01   7.40000e+01
           295   7.40152e+01   2.95000e+02  -6.57143e+00   1.35847e+01   7.41667e+01
           296   7.41914e+01   2.96000e+02  -6.54435e+00   1.35808e+01   7.43333e+01
           297   7.43459e+01   2.97000e+02  -6.52054e+00   1.35769e+01   7.45000e+01
           298   7.45150e+01   2.98000e+02  -6.49822e+00   1.35729e+01   7.46667e+01
           299   7.46834e+01   2.99000e+02  -6.47527e+00   1.35691e+01   7.48333e+01
           300   7.48472e+01   3.00000e+02  -6.45240e+00   1.35652e+01   7.50000e+01
           301   7.49965e+01   3.01000e+02  -6.42838e+00   1.35613e+01   7.51667e+01
           302   7.51577e+01   3.02000e+02  -6.40440e+00   1.35574e+01   7.53333e+01
           303   7.53374e+01   3.03000e+02  -6.38056e+00   1.35536e+01   7.55000e+01
           304   7.54965e+01   3.04000e+02  -6.35297e+00   1.35497e+01   7.56667e+01
           305   7.56700e+01   3.05000e+02  -6.32645e+00   1.35458e+01   7.58333e+01
           306   7.58197e+01   3.06000e+02  -6.30097e+00   1.35419e+01   7.60000e+01
           307   7.59840e+01   3.07000e+02  -6.27565e+00   1.35381e+01   7.61667e+01
           308   7.61702e+01   3.08000e+02  -6.24879e+00   1.35342e+01   7.63333e+01
           309   7.63307e+01   3.09000e+02  -6.22281e+00   1.35303e+01   7.65000e+01
           310   7.64706e+01   3.10000e+02  -6.19634e+00   1.35264e+01   7.66667e+01
           311   7.66525e+01   3.11000e+02  -6.16946e+00   1.35226e+01   7.68333e+01
           312   7.68153e+01   3.12000e+02  -6.14317e+00   1.35187e+01   7.70000e+01
           313   7.69860e+01   3.13000e+02  -6.11504e+00   1.35148e+01   7.71667e+01
           314   7.71580e+01   3.14000e+02  -6.08579e+00   1.35110e+01   7.73333e+01
           315   7.73007e+01   3.15000e+02  -6.05666e+00   1.35072e+01   7.75000e+01
