         Index            Ts             t            HF        Weight            Tr
            23   3.17904e+01   2.30000e+01  -7.77102e+00   1.34562e+01   2.88333e+01
            24   3.19442e+01   2.40000e+01  -7.73680e+00   1.34553e+01   2.90000e+01
            25   3.20949e+01   2.50000e+01  -7.73336e+00   1.34544e+01   2.91667e+01
            26   3.22475e+01   2.60000e+01  -7.72907e+00   1.34536e+01   2.93333e+01
            27   3.23941e+01   2.70000e+01  -7.71515e+00   1.34528e+01   2.95000e+01
            28   3.25524e+01   2.80000e+01  -7.68075e+00   1.34519e+01   2.96667e+01
            29   3.26960e+01   2.90000e+01  -7.66259e+00   1.34511e+01   2.98333e+01
            30   3.28587e+01   3.00000e+01  -7.64701e+00   1.34503e+01   3.00000e+01
            31   3.30091e+01   3.10000e+01  -7.63097e+00   1.34495e+01   3.01667e+01
            32   3.31534e+01   3.20000e+01  -7.60021e+00   1.34488e+01   3.03333e+01
            33   3.32921e+01   3.30000e+01  -7.57441e+00   1.34480e+01   3.05000e+01
            34   3.34511e+01   3.40000e+01  -7.54983e+00   1.34472e+01   3.06667e+01
            35   3.35921e+01   3.50000e+01  -7.52460e+00   1.34463e+01   3.08333e+01
            36   3.37409e+01   3.60000e+01  -7.48925e+00   1.34453e+01   3.10000e+01
            37   3.38888e+01   3.70000e+01  -7.45869e+00   1.34443e+01   3.11667e+01
            38   3.40418e+01   3.80000e+01  -7.42938e+00   1.34433e+01   3.13333e+01
            39   3.42008e+01   3.90000e+01  -7.40077e+00   1.34423e+01   3.15000e+01
            40   3.43301e+01   4.00000e+01  -7.36895e+00   1.34411e+01   3.16667e+01
            41   3.44744e+01   4.10000e+01  -7.33837e+00   1.34401e+01   3.18333e+01
            42   3.46283e+01   4.20000e+01  -7.30855e+00   1.34391e+01   3.20000e+01
            43   3.47796e+01   4.30000e+01  -7.27924e+00   1.34380e+01   3.21667e+01
            44   3.49388e+01   4.40000e+01  -7.24686e+00   1.34370e+01   3.23333e+01
            45   3.50789e+01   4.50000e+01  -7.21614e+00   1.34360e+01   3.25000e+01
            46   3.52207e+01   4.60000e+01  -7.18648e+00   1.34350e+01   3.26667e+01
            47   3.53548e+01   4.70000e+01  -7.15845e+00   1.34340e+01   3.28333e+01
            48   3.55047e+01   4.80000e+01  -7.13338e+00   1.34329e+01   3.30000e+01
            49   3.56592e+01   4.90000e+01  -7.10726e+00   1.34318e+01   3.31667e+01
            50   3.58014e+01   5.00000e+01  -7.08118e+00   1.34307e+01   3.33333e+01
            51   3.59553e+01   5.10000e+01  -7.05597e+00   1.34296e+01   3.35000e+01
            52   3.60962e+01   5.20000e+01  -7.03321e+00   1.34283e+01   3.36667e+01
            53   3.62339e+01   5.30000e+01  -7.00980e+00   1.34271e+01   3.38333e+01
            54   3.63753e+01   5.40000e+01  -6.98719e+00   1.34259e+01   3.40000e+01
            55   3.65215e+01   5.50000e+01  -6.96470e+00   1.34247e+01   3.41667e+01
            56   3.66691e+01   5.60000e+01  -6.94784e+00   1.34235e+01   3.43333e+01
            57   3.68030e+01   5.70000e+01  -6.92795e+00   1.34223e+01   3.45000e+01
            58   3.69499e+01   5.80000e+01  -6.90800e+00   1.34211e+01   3.46667e+01
            59   3.71050e+01   5.90000e+01  -6.88912e+00   1.34199e+01   3.48333e+01
            60   3.72538e+01   6.00000e+01  -6.87536e+00   1.34185e+01   3.50000e+01
            61   3.74010e+01   6.10000e+01  -6.86041e+00   1.34172e+01   3.51667e+01
            62   3.75354e+01   6.20000e+01  -6.84543e+00   1.34159e+01   3.53333e+01
            63   3.76849e+01   6.30000e+01  -6.83155e+00   1.34145e+01   3.55000e+01
            64   3.78234e+01   6.40000e+01  -6.82230e+00   1.34131e+01   3.56667e+01
            65   3.79842e+01   6.50000e+01  -6.81017e+00   1.34117e+01   3.58333e+01
            66   3.81346e+01   6.60000e+01  -6.79791e+00   1.34104e+01   3.60000e+01
            67   3.82713e+01   6.70000e+01  -6.78652e+00   1.34089e+01   3.61667e+01
            68   3.84147e+01   6.80000e+01  -6.78258e+00   1.34076e+01   3.63333e+01
            69   3.85642e+01   6.90000e+01  -6.77472e+00   1.34061e+01   3.65000e+01
            70   3.87133e+01   7.00000e+01  -6.76588e+00   1.34047e+01   3.66667e+01
            71   3.88565e+01   7.10000e+01  -6.75729e+00   1.34032e+01   3.68333e+01
            72   3.89809e+01   7.20000e+01  -6.75292e+00   1.34016e+01   3.70000e+01
            73   3.91502e+01   7.30000e+01  -6.74674e+00   1.34001e+01   3.71667e+01
            74   3.92961e+01   7.40000e+01  -6.74049e+00   1.33986e+01   3.73333e+01
            75   3.94392e+01   7.50000e+01  -6.73451e+00   1.33970e+01   3.75000e+01
            76   3.95841e+01   7.60000e+01  -6.73187e+00   1.33954e+01   3.76667e+01
            77   3.97361e+01   7.70000e+01  -6.72794e+00   1.33938e+01   3.78333e+01
            78   3.98810e+01   7.80000e+01  -6.72316e+00   1.33922e+01   3.80000e+01
            79   4.00353e+01   7.90000e+01  -6.71830e+00   1.33906e+01   3.81667e+01
            80   4.01619e+01   8.00000e+01  -6.71681e+00   1.33889e+01   3.83333e+01
            81   4.03301e+01   8.10000e+01  -6.71313e+00   1.33873e+01   3.85000e+01
            82   4.04784e+01   8.20000e+01  -6.71006e+00   1.33856e+01   3.86667e+01
            83   4.06330e+01   8.30000e+01  -6.70799e+00   1.33840e+01   3.88333e+01
            84   4.07627e+01   8.40000e+01  -6.70691e+00   1.33822e+01   3.90000e+01
            85   4.09283e+01   8.50000e+01  -6.70545e+00   1.33805e+01   3.91667e+01
            86   4.10790e+01   8.60000e+01  -6.70425e+00   1.33788e+01   3.93333e+01
            87   4.12111e+01   8.70000e+01  -6.70276e+00   1.33771e+01   3.95000e+01
            88   4.13659e+01   8.80000e+01  -6.70218e+00   1.33753e+01   3.96667e+01
            89   4.15148e+01   8.90000e+01  -6.70185e+00   1.33735e+01   3.98333e+01
            90   4.16726e+01   9.00000e+01  -6.70141e+00   1.33716e+01   4.00000e+01
            91   4.18270e+01   9.10000e+01  -6.70157e+00   1.33698e+01   4.01667e+01
            92   4.19665e+01   9.20000e+01  -6.70514e+00   1.33679e+01   4.03333e+01
            93   4.21373e+01   9.30000e+01  -6.70585e+00   1.33661e+01   4.05000e+01
            94   4.22897e+01   9.40000e+01  -6.70554e+00   1.33643e+01   4.06667e+01
            95   4.24316e+01   9.50000e+01  -6.70538e+00   1.33624e+01   4.08333e+01
            96   4.25725e+01   9.60000e+01  -6.70637e+00   1.33606e+01   4.10000e+01
            97   4.27262e+01   9.70000e+01  -6.70772e+00   1.33587e+01   4.11667e+01
            98   4.28724e+01   9.80000e+01  -6.70941e+00   1.33568e+01   4.13333e+01
            99   4.30243e+01   9.90000e+01  -6.71029e+00   1.33549e+01   4.15000e+01
           100   4.31775e+01   1.00000e+02  -6.71300e+00   1.33529e+01   4.16667e+01
           101   4.33329e+01   1.01000e+02  -6.71526e+00   1.33509e+01   4.18333e+01
           102   4.34806e+01   1.02000e+02  -6.71739e+00   1.33490e+01   4.20000e+01
           103   4.36341e+01   1.03000e+02  -6.71925e+00   1.33470e+01   4.21667e+01
           104   4.37899e+01   1.04000e+02  -6.72238e+00   1.33449e+01   4.23333e+01
           105   4.39434e+01   1.05000e+02  -6.72520e+00   1.33428e+01   4.25000e+01
           106   4.40882e+01   1.06000e+02  -6.72750e+00   1.33407e+01   4.26667e+01
           107   4.42391e+01   1.07000e+02  -6.72970e+00   1.33386e+01   4.28333e+01
           108   4.44000e+01   1.08000e+02  -6.73288e+00   1.33364e+01   4.30000e+01
           109   4.45499e+01   1.09000e+02  -6.73587e+00   1.33342e+01   4.31667e+01
           110   4.46998e+01   1.10000e+02  -6.73837e+00   1.33320e+01   4.33333e+01
           111   4.48623e+01   1.11000e+02  -6.74029e+00   1.33298e+01   4.35000e+01
           112   4.50171e+01   1.12000e+02  -6.74512e+00   1.33277e+01   4.36667e+01
           113   4.51652e+01   1.13000e+02  -6.74995e+00   1.33256e+01   4.38333e+01
           114   4.53166e+01   1.14000e+02  -6.75467e+00   1.33234e+01   4.40000e+01
           115   4.54715e+01   1.15000e+02  -6.75950e+00   1.33212e+01   4.41667e+01
           116   4.56293e+01   1.16000e+02  -6.76433e+00   1.33190e+01   4.43333e+01
           117   4.57807e+01   1.17000e+02  -6.76903e+00   1.33168e+01   4.45000e+01
           118   4.59327e+01   1.18000e+02  -6.77352e+00   1.33145e+01   4.46667e+01
           119   4.60891e+01   1.19000e+02  -6.77811e+00   1.33122e+01   4.48333e+01
           120   4.62506e+01   1.20000e+02  -6.78559e+00   1.33099e+01   4.50000e+01
           121   4.64083e+01   1.21000e+02  -6.79252e+00   1.33076e+01   4.51667e+01
           122   4.65610e+01   1.22000e+02  -6.79823e+00   1.33053e+01   4.53333e+01
           123   4.67132e+01   1.23000e+02  -6.80365e+00   1.33030e+01   4.55000e+01
           124   4.68506e+01   1.24000e+02  -6.81015e+00   1.33007e+01   4.56667e+01
           125   4.70145e+01   1.25000e+02  -6.81677e+00   1.32983e+01   4.58333e+01
           126   4.71580e+01   1.26000e+02  -6.82425e+00   1.32959e+01   4.60000e+01
           127   4.73145e+01   1.27000e+02  -6.83118e+00   1.32936e+01   4.61667e+01
           128   4.74755e+01   1.28000e+02  -6.83934e+00   1.32911e+01   4.63333e+01
           129   4.76244e+01   1.29000e+02  -6.84640e+00   1.32886e+01   4.65000e+01
           130   4.77705e+01   1.30000e+02  -6.85281e+00   1.32862e+01   4.66667e+01
           131   4.79437e+01   1.31000e+02  -6.86018e+00   1.32837e+01   4.68333e+01
           132   4.80888e+01   1.32000e+02  -6.86735e+00   1.32812e+01   4.70000e+01
           133   4.82392e+01   1.33000e+02  -6.87456e+00   1.32787e+01   4.71667e+01
           134   4.83849e+01   1.34000e+02  -6.88291e+00   1.32762e+01   4.73333e+01
           135   4.85505e+01   1.35000e+02  -6.89193e+00   1.32737e+01   4.75000e+01
           136   4.87053e+01   1.36000e+02  -6.89931e+00   1.32712e+01   4.76667e+01
           137   4.88487e+01   1.37000e+02  -6.90674e+00   1.32686e+01   4.78333e+01
           138   4.90031e+01   1.38000e+02  -6.91364e+00   1.32661e+01   4.80000e+01
           139   4.91656e+01   1.39000e+02  -6.91988e+00   1.32635e+01   4.81667e+01
           140   4.93194e+01   1.40000e+02  -6.92868e+00   1.32609e+01   4.83333e+01
           141   4.94723e+01   1.41000e+02  -6.93730e+00   1.32582e+01   4.85000e+01
           142   4.96178e+01   1.42000e+02  -6.94502e+00   1.32556e+01   4.86667e+01
           143   4.97867e+01   1.43000e+02  -6.95229e+00   1.32529e+01   4.88333e+01
           144   4.99360e+01   1.44000e+02  -6.95977e+00   1.32502e+01   4.90000e+01
           145   5.01031e+01   1.45000e+02  -6.96717e+00   1.32475e+01   4.91667e+01
           146   5.02556e+01   1.46000e+02  -6.97392e+00   1.32448e+01   4.93333e+01
           147   5.04033e+01   1.47000e+02  -6.98006e+00   1.32421e+01   4.95000e+01
           148   5.05633e+01   1.48000e+02  -6.98557e+00   1.32394e+01   4.96667e+01
           149   5.07147e+01   1.49000e+02  -6.99293e+00   1.32367e+01   4.98333e+01
           150   5.08613e+01   1.50000e+02  -7.00018e+00   1.32340e+01   5.00000e+01
           151   5.10179e+01   1.51000e+02  -7.00744e+00   1.32312e+01   5.01667e+01
           152   5.11924e+01   1.52000e+02  -7.01451e+00   1.32285e+01   5.03333e+01
           153   5.13416e+01   1.53000e+02  -7.02089e+00   1.32256e+01   5.05000e+01
           154   5.14927e+01   1.54000e+02  -7.02687e+00   1.32228e+01   5.06667e+01
           155   5.16552e+01   1.55000e+02  -7.03321e+00   1.32200e+01   5.08333e+01
           156   5.18084e+01   1.56000e+02  -7.04209e+00   1.32171e+01   5.10000e+01
           157   5.19499e+01   1.57000e+02  -7.05014e+00   1.32143e+01   5.11667e+01
           158   5.21021e+01   1.58000e+02  -7.05776e+00   1.32114e+01   5.13333e+01
           159   5.22668e+01   1.59000e+02  -7.06460e+00   1.32086e+01   5.15000e+01
           160   5.24223e+01   1.60000e+02  -7.07426e+00   1.32057e+01   5.16667e+01
           161   5.25734e+01   1.61000e+02  -7.08270e+00   1.32028e+01   5.18333e+01
           162   5.27452e+01   1.62000e+02  -7.09159e+00   1.31999e+01   5.20000e+01
           163   5.29094e+01   1.63000e+02  -7.10134e+00   1.31970e+01   5.21667e+01
           164   5.30563e+01   1.64000e+02  -7.11260e+00   1.31939e+01   5.23333e+01
           165   5.32083e+01   1.65000e+02  -7.12260e+00   1.31910e+01   5.25000e+01
           166   5.33780e+01   1.66000e+02  -7.13187e+00   1.31880e+01   5.26667e+01
           167   5.35303e+01   1.67000e+02  -7.14087e+00   1.31850e+01   5.28333e+01
           168   5.36811e+01   1.68000e+02  -7.14908e+00   1.31820e+01   5.30000e+01
           169   5.38217e+01   1.69000e+02  -7.15744e+00   1.31790e+01   5.31667e+01
           170   5.39957e+01   1.70000e+02  -7.16630e+00   1.31760e+01   5.33333e+01
           171   5.41432e+01   1.71000e+02  -7.17560e+00   1.31729e+01   5.35000e+01
           172   5.42997e+01   1.72000e+02  -7.18662e+00   1.31698e+01   5.36667e+01
           173   5.44549e+01   1.73000e+02  -7.19554e+00   1.31667e+01   5.38333e+01
           174   5.46053e+01   1.74000e+02  -7.20301e+00   1.31635e+01   5.40000e+01
           175   5.47780e+01   1.75000e+02  -7.21045e+00   1.31604e+01   5.41667e+01
           176   5.49457e+01   1.76000e+02  -7.21530e+00   1.31573e+01   5.43333e+01
           177   5.51052e+01   1.77000e+02  -7.22147e+00   1.31541e+01   5.45000e+01
           178   5.52612e+01   1.78000e+02  -7.22816e+00   1.31509e+01   5.46667e+01
           179   5.54116e+01   1.79000e+02  -7.23608e+00   1.31477e+01   5.48333e+01
           180   5.55781e+01   1.80000e+02  -7.24336e+00   1.31446e+01   5.50000e+01
           181   5.57280e+01   1.81000e+02  -7.25142e+00   1.31414e+01   5.51667e+01
           182   5.58903e+01   1.82000e+02  -7.25857e+00   1.31382e+01   5.53333e+01
           183   5.60494e+01   1.83000e+02  -7.26489e+00   1.31350e+01   5.55000e+01
           184   5.62092e+01   1.84000e+02  -7.27040e+00   1.31318e+01   5.56667e+01
           185   5.63480e+01   1.85000e+02  -7.27641e+00   1.31285e+01   5.58333e+01
           186   5.65240e+01   1.86000e+02  -7.28303e+00   1.31252e+01   5.60000e+01
           187   5.66741e+01   1.87000e+02  -7.29002e+00   1.31220e+01   5.61667e+01
           188   5.68347e+01   1.88000e+02  -7.29960e+00   1.31186e+01   5.63333e+01
           189   5.69783e+01   1.89000e+02  -7.30762e+00   1.31153e+01   5.65000e+01
           190   5.71364e+01   1.90000e+02  -7.31444e+00   1.31120e+01   5.66667e+01
           191   5.73027e+01   1.91000e+02  -7.32102e+00   1.31087e+01   5.68333e+01
           192   5.74708e+01   1.92000e+02  -7.32530e+00   1.31053e+01   5.70000e+01
           193   5.76152e+01   1.93000e+02  -7.33007e+00   1.31020e+01   5.71667e+01
           194   5.77752e+01   1.94000e+02  -7.33527e+00   1.30986e+01   5.73333e+01
           195   5.79160e+01   1.95000e+02  -7.34108e+00   1.30953e+01   5.75000e+01
           196   5.80813e+01   1.96000e+02  -7.34747e+00   1.30919e+01   5.76667e+01
           197   5.82423e+01   1.97000e+02  -7.35323e+00   1.30885e+01   5.78333e+01
           198   5.84107e+01   1.98000e+02  -7.35813e+00   1.30851e+01   5.80000e+01
           199   5.85635e+01   1.99000e+02  -7.36264e+00   1.30817e+01   5.81667e+01
           200   5.87242e+01   2.00000e+02  -7.36507e+00   1.30782e+01   5.83333e+01
           201   5.88800e+01   2.01000e+02  -7.36839e+00   1.30747e+01   5.85000e+01
           202   5.90174e+01   2.02000e+02  -7.37221e+00   1.30712e+01   5.86667e+01
           203   5.91911e+01   2.03000e+02  -7.37627e+00   1.30677e+01   5.88333e+01
           204   5.93455e+01   2.04000e+02  -7.37902e+00   1.30642e+01   5.90000e+01
           205   5.95098e+01   2.05000e+02  -7.38173e+00   1.30607e+01   5.91667e+01
           206   5.96663e+01   2.06000e+02  -7.38479e+00   1.30572e+01   5.93333e+01
           207   5.98260e+01   2.07000e+02  -7.38837e+00   1.30536e+01   5.95000e+01
           208   5.99871e+01   2.08000e+02  -7.39053e+00   1.30501e+01   5.96667e+01
           209   6.01416e+01   2.09000e+02  -7.39361e+00   1.30465e+01   5.98333e+01
           210   6.03050e+01   2.10000e+02  -7.39658e+00   1.30430e+01   6.00000e+01
           211   6.04643e+01   2.11000e+02  -7.39976e+00   1.30394e+01   6.01667e+01
           212   6.06211e+01   2.12000e+02  -7.40158e+00   1.30359e+01   6.03333e+01
           213   6.07708e+01   2.13000e+02  -7.40363e+00   1.30323e+01   6.05000e+01
           214   6.09312e+01   2.14000e+02  -7.40529e+00   1.30287e+01   6.06667e+01
           215   6.10924e+01   2.15000e+02  -7.40678e+00   1.30252e+01   6.08333e+01
           216   6.12520e+01   2.16000e+02  -7.41023e+00   1.30215e+01   6.10000e+01
           217   6.14123e+01   2.17000e+02  -7.41208e+00   1.30179e+01   6.11667e+01
           218   6.15738e+01   2.18000e+02  -7.41382e+00   1.30143e+01   6.13333e+01
           219   6.17288e+01   2.19000e+02  -7.41633e+00   1.30107e+01   6.15000e+01
           220   6.19012e+01   2.20000e+02  -7.41494e+00   1.30070e+01   6.16667e+01
           221   6.20498e+01   2.21000e+02  -7.41480e+00   1.30033e+01   6.18333e+01
           222   6.22072e+01   2.22000e+02  -7.41515e+00   1.29997e+01   6.20000e+01
           223   6.23597e+01   2.23000e+02  -7.41544e+00   1.29960e+01   6.21667e+01
           224   6.25274e+01   2.24000e+02  -7.41456e+00   1.29922e+01   6.23333e+01
           225   6.26759e+01   2.25000e+02  -7.41414e+00   1.29885e+01   6.25000e+01
           226   6.28540e+01   2.26000e+02  -7.41312e+00   1.29848e+01   6.26667e+01
           227   6.30158e+01   2.27000e+02  -7.41186e+00   1.29811e+01   6.28333e+01
           228   6.31522e+01   2.28000e+02  -7.40960e+00   1.29773e+01   6.30000e+01
           229   6.33321e+01   2.29000e+02  -7.40838e+00   1.29736e+01   6.31667e+01
           230   6.34955e+01   2.30000e+02  -7.40679e+00   1.29699e+01   6.33333e+01
           231   6.36497e+01   2.31000e+02  -7.40470e+00   1.29661e+01   6.35000e+01
           232   6.38146e+01   2.32000e+02  -7.39891e+00   1.29623e+01   6.36667e+01
           233   6.39636e+01   2.33000e+02  -7.39401e+00   1.29586e+01   6.38333e+01
           234   6.41371e+01   2.34000e+02  -7.39038e+00   1.29549e+01   6.40000e+01
           235   6.42819e+01   2.35000e+02  -7.38714e+00   1.29511e+01   6.41667e+01
           236   6.44499e+01   2.36000e+02  -7.38154e+00   1.29473e+01   6.43333e+01
           237   6.46112e+01   2.37000e+02  -7.37686e+00   1.29435e+01   6.45000e+01
           238   6.47688e+01   2.38000e+02  -7.37174e+00   1.29397e+01   6.46667e+01
           239   6.49312e+01   2.39000e+02  -7.36551e+00   1.29359e+01   6.48333e+01
           240   6.50845e+01   2.40000e+02  -7.35762e+00   1.29321e+01   6.50000e+01
           241   6.52661e+01   2.41000e+02  -7.35096e+00   1.29282e+01   6.51667e+01
           242   6.54033e+01   2.42000e+02  -7.34463e+00   1.29244e+01   6.53333e+01
           243   6.55624e+01   2.43000e+02  -7.33844e+00   1.29205e+01   6.55000e+01
           244   6.57347e+01   2.44000e+02  -7.33184e+00   1.29167e+01   6.56667e+01
           245   6.59002e+01   2.45000e+02  -7.32491e+00   1.29128e+01   6.58333e+01
           246   6.60663e+01   2.46000e+02  -7.31745e+00   1.29090e+01   6.60000e+01
           247   6.62317e+01   2.47000e+02  -7.30996e+00   1.29052e+01   6.61667e+01
           248   6.63761e+01   2.48000e+02  -7.29860e+00   1.29013e+01   6.63333e+01
           249   6.65526e+01   2.49000e+02  -7.28900e+00   1.28974e+01   6.65000e+01
           250   6.67075e+01   2.50000e+02  -7.28031e+00   1.28936e+01   6.66667e+01
           251   6.68607e+01   2.51000e+02  -7.27141e+00   1.28897e+01   6.68333e+01
           252   6.70292e+01   2.52000e+02  -7.26130e+00   1.28858e+01   6.70000e+01
           253   6.71953e+01   2.53000e+02  -7.25098e+00   1.28819e+01   6.71667e+01
           254   6.73522e+01   2.54000e+02  -7.24029e+00   1.28779e+01   6.73333e+01
           255   6.75035e+01   2.55000e+02  -7.22961e+00   1.28740e+01   6.75000e+01
           256   6.76633e+01   2.56000e+02  -7.21754e+00   1.28700e+01   6.76667e+01
           257   6.78308e+01   2.57000e+02  -7.20637e+00   1.28661e+01   6.78333e+01
           258   6.79995e+01   2.58000e+02  -7.19456e+00   1.28622e+01   6.80000e+01
           259   6.81469e+01   2.59000e+02  -7.18259e+00   1.28583e+01   6.81667e+01
           260   6.82957e+01   2.60000e+02  -7.16944e+00   1.28545e+01   6.83333e+01
           261   6.84896e+01   2.61000e+02  -7.15597e+00   1.28506e+01   6.85000e+01
           262   6.86375e+01   2.62000e+02  -7.14221e+00   1.28467e+01   6.86667e+01
           263   6.87967e+01   2.63000e+02  -7.12816e+00   1.28428e+01   6.88333e+01
           264   6.89495e+01   2.64000e+02  -7.11322e+00   1.28389e+01   6.90000e+01
           265   6.91136e+01   2.65000e+02  -7.09878e+00   1.28349e+01   6.91667e+01
           266   6.92758e+01   2.66000e+02  -7.08497e+00   1.28309e+01   6.93333e+01
           267   6.94557e+01   2.67000e+02  -7.07181e+00   1.28270e+01   6.95000e+01
           268   6.96155e+01   2.68000e+02  -7.05421e+00   1.28230e+01   6.96667e+01
           269   6.97747e+01   2.69000e+02  -7.03700e+00   1.28190e+01   6.98333e+01
           270   6.99295e+01   2.70000e+02  -7.01977e+00   1.28150e+01   7.00000e+01
           271   7.00971e+01   2.71000e+02  -7.00262e+00   1.28110e+01   7.01667e+01
           272   7.02619e+01   2.72000e+02  -6.98524e+00   1.28070e+01   7.03333e+01
           273   7.04263e+01   2.73000e+02  -6.96881e+00   1.28030e+01   7.05000e+01
           274   7.05841e+01   2.74000e+02  -6.95169e+00   1.27990e+01   7.06667e+01
           275   7.07376e+01   2.75000e+02  -6.93400e+00   1.27950e+01   7.08333e+01
           276   7.09064e+01   2.76000e+02  -6.91579e+00   1.27910e+01   7.10000e+01
           277   7.10625e+01   2.77000e+02  -6.89699e+00   1.27870e+01   7.11667e+01
           278   7.12416e+01   2.78000e+02  -6.87752e+00   1.27830e+01   7.13333e+01
           279   7.13957e+01   2.79000e+02  -6.85810e+00   1.27790e+01   7.15000e+01
           280   7.15510e+01   2.80000e+02  -6.83719e+00   1.27750e+01   7.16667e+01
           281   7.17253e+01   2.81000e+02  -6.81672e+00   1.27710e+01   7.18333e+01
           282   7.18786e+01   2.82000e+02  -6.79496e+00   1.27670e+01   7.20000e+01
           283   7.20383e+01   2.83000e+02  -6.77265e+00   1.27630e+01   7.21667e+01
           284   7.22033e+01   2.84000e+02  -6.74828e+00   1.27590e+01   7.23333e+01
           285   7.23630e+01   2.85000e+02  -6.72538e+00   1.27550e+01   7.25000e+01
           286   7.25348e+01   2.86000e+02  -6.70241e+00   1.27510e+01   7.26667e+01
           287   7.27008e+01   2.87000e+02  -6.67881e+00   1.27470e+01   7.28333e+01
           288   7.28610e+01   2.88000e+02  -6.65231e+00   1.27430e+01   7.30000e+01
           289   7.30279e+01   2.89000e+02  -6.62705e+00   1.27390e+01   7.31667e+01
           290   7.31857e+01   2.90000e+02  -6.60223e+00   1.27350e+01   7.33333e+01
           291   7.33490e+01   2.91000e+02  -6.57682e+00   1.27310e+01   7.35000e+01
           292   7.35187e+01   2.92000e+02  -6.54719e+00   1.27271e+01   7.36667e+01
           293   7.36804e+01   2.93000e+02  -6.51979e+00   1.27232e+01   7.38333e+01
           294   7.38476e+01   2.94000e+02  -6.49236e+00   1.27193e+01   7.40000e+01
           295   7.40125e+01   2.95000e+02  -6.46454e+00   1.27154e+01   7.41667e+01
           296   7.41707e+01   2.96000e+02  -6.43489e+00   1.27116e+01   7.43333e+01
           297   7.43440e+01   2.97000e+02  -6.40533e+00   1.27078e+01   7.45000e+01
           298   7.45124e+01   2.98000e+02  -6.37516e+00   1.27039e+01   7.46667e+01
           299   7.46773e+01   2.99000e+02  -6.34538e+00   1.26999e+01   7.48333e+01
           300   7.48306e+01   3.00000e+02  -6.31337e+00   1.26959e+01   7.50000e+01
           301   7.49902e+01   3.01000e+02  -6.28260e+00   1.26920e+01   7.51667e+01
           302   7.51665e+01   3.02000e+02  -6.25187e+00   1.26880e+01   7.53333e+01
           303   7.53198e+01   3.03000e+02  -6.22164e+00   1.26840e+01   7.55000e+01
           304   7.54942e+01   3.04000e+02  -6.18853e+00   1.26800e+01   7.56667e+01
           305   7.56522e+01   3.05000e+02  -6.15625e+00   1.26761e+01   7.58333e+01
           306   7.58232e+01   3.06000e+02  -6.12389e+00   1.26722e+01   7.60000e+01
           307   7.59910e+01   3.07000e+02  -6.09148e+00   1.26683e+01   7.61667e+01
           308   7.61559e+01   3.08000e+02  -6.05910e+00   1.26645e+01   7.63333e+01
           309   7.63168e+01   3.09000e+02  -6.02607e+00   1.26606e+01   7.65000e+01
           310   7.64806e+01   3.10000e+02  -5.99212e+00   1.26567e+01   7.66667e+01
           311   7.66362e+01   3.11000e+02  -5.95769e+00   1.26528e+01   7.68333e+01
           312   7.68162e+01   3.12000e+02  -5.92133e+00   1.26489e+01   7.70000e+01
           313   7.69866e+01   3.13000e+02  -5.88616e+00   1.26449e+01   7.71667e+01
           314   7.71461e+01   3.14000e+02  -5.85027e+00   1.26411e+01   7.73333e+01
           315   7.73184e+01   3.15000e+02  -5.81412e+00   1.26372e+01   7.75000e+01
